index,0
ORIGINAL,3.35
SMOTENC,3.6
SMOTE_SVM,4.25
GEOMETRIC_SMOTE,4.25
DTO,4.25
SMOTE,4.75
BORDERLINE1,5.4
BORDERLINE2,6.15
