index,0
SMOTE,3.45
BORDERLINE1,3.9
GEOMETRIC_SMOTE,4.3
SMOTENC,4.35
BORDERLINE2,4.35
ORIGINAL,4.75
DTO,5.4
SMOTE_SVM,5.5
