ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
OrdinalEncoder,abalone-3_vs_11,MLP,0.8125599999999998,8.0,0.99326,2.0,0.99322,4.0,0.99322,4.0,0.99548,1.0,0.9865,6.0,0.99322,4.0,0.94194,7.0,aspect_ratio,0.5,IBA
OrdinalEncoder,kddcup-land_vs_portsweep,MLP,0.9525399999999999,5.5,0.9989399999999999,1.0,0.9525399999999999,5.5,0.9515,7.0,0.9979,3.0,0.9979,3.0,0.9979,3.0,0.9155,8.0,aspect_ratio,0.5,IBA
OrdinalEncoder,dataset_31_credit-g,MLP,0.4107,1.0,0.39361999999999997,2.0,0.35038,4.0,0.32882,5.0,0.29991999999999996,7.0,0.35596,3.0,0.30545999999999995,6.0,0.26882,8.0,aspect_ratio,0.5,IBA
OrdinalEncoder,dresses-sales,MLP,0.28704,1.0,0.27613999999999994,2.0,0.27138,4.0,0.23058,8.0,0.27016,5.0,0.2572,6.0,0.24028,7.0,0.27168000000000003,3.0,aspect_ratio,0.5,IBA
OrdinalEncoder,dermatology,MLP,0.95968,2.0,0.9670200000000001,1.0,0.92642,3.0,0.92184,4.0,0.90964,7.0,0.91638,6.0,0.92136,5.0,0.8721,8.0,aspect_ratio,0.5,IBA
OrdinalEncoder,thyroid-hypothyroid,MLP,0.83644,7.0,0.8542200000000001,5.0,0.8909600000000001,3.0,0.92648,1.0,0.8962200000000001,2.0,0.8465999999999999,6.0,0.8171799999999999,8.0,0.87356,4.0,aspect_ratio,0.5,IBA
OrdinalEncoder,credit-approval,MLP,0.57662,2.0,0.5938399999999999,1.0,0.5418200000000001,3.0,0.5147800000000001,6.0,0.5275,5.0,0.51176,7.0,0.5297799999999999,4.0,0.48666,8.0,aspect_ratio,0.5,IBA
OrdinalEncoder,horse-colic-surgical,MLP,0.12114,4.0,0.18722,1.0,0.034199999999999994,6.0,0.09712,5.0,0.17274000000000006,3.0,0.03288,7.0,0.028600000000000007,8.0,0.18156,2.0,aspect_ratio,0.5,IBA
OrdinalEncoder,heart,MLP,0.6386200000000001,2.0,0.55076,7.0,0.5695399999999999,5.0,0.5693199999999999,6.0,0.61432,3.0,0.58602,4.0,0.52446,8.0,0.6469600000000001,1.0,aspect_ratio,0.5,IBA
OrdinalEncoder,hepatitis,MLP,0.34302,8.0,0.51108,2.0,0.4802799999999999,3.0,0.5510200000000001,1.0,0.47202,4.0,0.40615999999999997,6.0,0.43372,5.0,0.3829000000000001,7.0,aspect_ratio,0.5,IBA
