index,0
ORIGINAL,2.85
SMOTENC,2.85
GEOMETRIC_SMOTE,3.6
SMOTE,4.65
SMOTE_SVM,5.0
BORDERLINE1,5.35
DTO,5.75
BORDERLINE2,5.95
