ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
BinaryEncoder,abalone-3_vs_11,LRG,0.74588,8.0,0.98206,1.0,0.97982,4.0,0.9798,5.0,0.9820399999999999,2.0,0.96194,6.0,0.98202,3.0,0.95304,7.0,solid_angle,1.0,IBA
BinaryEncoder,kddcup-land_vs_portsweep,LRG,0.9989399999999999,5.0,0.9989399999999999,5.0,0.9989399999999999,5.0,0.9989399999999999,5.0,0.9989399999999999,5.0,0.9989399999999999,5.0,0.9989399999999999,5.0,1.0,1.0,solid_angle,1.0,IBA
BinaryEncoder,dataset_31_credit-g,LRG,0.4043600000000001,7.0,0.42066,6.0,0.44028,5.0,0.47952,1.0,0.44154,4.0,0.4446,2.0,0.3745600000000001,8.0,0.44396,3.0,solid_angle,1.0,IBA
BinaryEncoder,dresses-sales,LRG,0.29764,7.0,0.29588000000000003,8.0,0.32915999999999995,4.0,0.32443999999999995,5.0,0.33432,2.0,0.3309400000000001,3.0,0.33504,1.0,0.31828,6.0,solid_angle,1.0,IBA
BinaryEncoder,dermatology,LRG,0.9693799999999999,2.0,0.95084,6.0,0.9726799999999999,1.0,0.9597399999999998,4.0,0.95634,5.0,0.9499799999999998,7.0,0.95978,3.0,0.9488200000000001,8.0,solid_angle,1.0,IBA
BinaryEncoder,thyroid-hypothyroid,LRG,0.72264,7.0,0.86516,6.0,0.87576,5.0,0.9072600000000002,2.0,0.8953599999999999,3.0,0.8812599999999999,4.0,0.93034,1.0,0.71468,8.0,solid_angle,1.0,IBA
BinaryEncoder,credit-approval,LRG,0.73658,3.0,0.7335200000000001,5.0,0.73432,4.0,0.7301200000000001,6.0,0.74252,1.0,0.7379600000000001,2.0,0.67252,8.0,0.7235600000000001,7.0,solid_angle,1.0,IBA
BinaryEncoder,horse-colic-surgical,LRG,0.26204,8.0,0.3881,5.0,0.3731,6.0,0.5056,1.0,0.49154,3.0,0.35716000000000003,7.0,0.47942,4.0,0.49186,2.0,solid_angle,1.0,IBA
BinaryEncoder,heart,LRG,0.6600600000000001,2.0,0.6553199999999999,4.0,0.6682600000000001,1.0,0.64286,6.0,0.6553399999999999,3.0,0.64302,5.0,0.6075,8.0,0.6196,7.0,solid_angle,1.0,IBA
BinaryEncoder,hepatitis,LRG,0.57996,2.0,0.50868,4.0,0.49896,5.0,0.58792,1.0,0.49734,6.0,0.4692400000000001,7.0,0.5222200000000001,3.0,0.41562,8.0,solid_angle,1.0,IBA
