index,0
ORIGINAL,3.0
SMOTENC,3.6
BORDERLINE1,3.95
SMOTE_SVM,4.65
GEOMETRIC_SMOTE,4.65
SMOTE,5.15
BORDERLINE2,5.2
DTO,5.8
