ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
OneHotEncoder,abalone-3_vs_11,KNN,0.9940200000000001,5.0,0.9920200000000001,6.5,0.998,3.0,0.998,3.0,1.0,1.0,0.9920200000000001,6.5,0.998,3.0,0.97012,8.0,solid_angle,0.5,REC
OneHotEncoder,kddcup-land_vs_portsweep,KNN,0.9981200000000001,4.0,0.9981200000000001,4.0,0.9981200000000001,4.0,0.9981200000000001,4.0,0.9981200000000001,4.0,0.9981200000000001,4.0,0.9981200000000001,4.0,0.9623200000000001,8.0,solid_angle,0.5,REC
OneHotEncoder,dataset_31_credit-g,KNN,0.725,1.0,0.7240000000000001,2.0,0.488,6.5,0.5469999999999999,5.0,0.48200000000000004,8.0,0.488,6.5,0.6759999999999999,3.0,0.573,4.0,solid_angle,0.5,REC
OneHotEncoder,dresses-sales,KNN,0.562,1.0,0.518,2.0,0.494,6.0,0.4980000000000001,5.0,0.488,7.0,0.46799999999999997,8.0,0.508,3.0,0.502,4.0,solid_angle,0.5,REC
OneHotEncoder,dermatology,KNN,0.7623,4.0,0.76778,3.0,0.77862,2.0,0.7487,6.0,0.7814000000000001,1.0,0.74044,7.0,0.7568199999999999,5.0,0.7377,8.0,solid_angle,0.5,REC
OneHotEncoder,thyroid-hypothyroid,KNN,0.9826,1.0,0.9706,6.0,0.9718600000000001,5.0,0.9737399999999999,3.0,0.97278,4.0,0.93012,8.0,0.9778600000000001,2.0,0.94816,7.0,solid_angle,0.5,REC
OneHotEncoder,credit-approval,KNN,0.7159399999999999,3.0,0.7217600000000001,2.0,0.71304,4.5,0.7014600000000001,7.0,0.7,8.0,0.71304,4.5,0.7058000000000001,6.0,0.7362200000000001,1.0,solid_angle,0.5,REC
OneHotEncoder,horse-colic-surgical,KNN,0.8099999999999999,1.0,0.7933399999999999,3.0,0.75998,5.0,0.76668,4.0,0.71668,8.0,0.72668,7.0,0.75668,6.0,0.79668,2.0,solid_angle,0.5,REC
OneHotEncoder,heart,KNN,0.5777599999999999,5.0,0.5777800000000001,4.0,0.5815,3.0,0.56294,8.0,0.56298,7.0,0.5962799999999999,1.0,0.57038,6.0,0.5889,2.0,solid_angle,0.5,REC
OneHotEncoder,hepatitis,KNN,0.7483600000000001,1.0,0.54194,8.0,0.59354,4.5,0.6387,2.0,0.59354,4.5,0.59354,4.5,0.5935400000000001,4.5,0.55484,7.0,solid_angle,0.5,REC
