index,0
SMOTENC,2.95
ORIGINAL,3.1
DTO,4.15
GEOMETRIC_SMOTE,5.0
SMOTE,5.05
SMOTE_SVM,5.15
BORDERLINE1,5.25
BORDERLINE2,5.35
