ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
HelmertEncoder,abalone-3_vs_11,MLP,0.8125599999999998,8.0,0.99326,1.5,0.99326,1.5,0.99324,3.0,0.99098,5.0,0.9798600000000001,6.0,0.99322,4.0,0.9687,7.0,solid_angle,0.5,IBA
HelmertEncoder,kddcup-land_vs_portsweep,MLP,0.9525399999999999,8.0,0.9989399999999999,3.5,0.9989399999999999,3.5,0.9989399999999999,3.5,0.9989399999999999,3.5,0.9989399999999999,3.5,0.9989399999999999,3.5,0.9664,7.0,solid_angle,0.5,IBA
HelmertEncoder,dataset_31_credit-g,MLP,0.4107,1.0,0.39361999999999997,2.0,0.31587999999999994,3.0,0.22676,7.0,0.26192000000000004,4.0,0.24795999999999999,6.0,0.22046,8.0,0.25596,5.0,solid_angle,0.5,IBA
HelmertEncoder,dresses-sales,MLP,0.28704,5.0,0.27613999999999994,7.0,0.28528000000000003,6.0,0.31043999999999994,2.0,0.31698000000000004,1.0,0.26204,8.0,0.28758,4.0,0.30692,3.0,solid_angle,0.5,IBA
HelmertEncoder,dermatology,MLP,0.95968,4.0,0.9670200000000001,1.0,0.9535600000000001,6.0,0.9628,3.0,0.96282,2.0,0.9427,7.0,0.95652,5.0,0.8314,8.0,solid_angle,0.5,IBA
HelmertEncoder,thyroid-hypothyroid,MLP,0.83644,7.0,0.8542200000000001,6.0,0.8938,3.0,0.89574,2.0,0.8736200000000001,5.0,0.83088,8.0,0.8805,4.0,0.91978,1.0,solid_angle,0.5,IBA
HelmertEncoder,credit-approval,MLP,0.57662,7.0,0.5938399999999999,5.0,0.5856,6.0,0.63168,1.0,0.5957399999999999,4.0,0.6169399999999999,2.0,0.4756600000000001,8.0,0.6126799999999999,3.0,solid_angle,0.5,IBA
HelmertEncoder,horse-colic-surgical,MLP,0.12114,5.0,0.18722,3.0,0.21748000000000006,2.0,0.2403,1.0,0.0,8.0,0.0776,7.0,0.1845,4.0,0.11206,6.0,solid_angle,0.5,IBA
HelmertEncoder,heart,MLP,0.6386200000000001,1.0,0.55076,2.0,0.43086,5.0,0.4387,4.0,0.41898,6.0,0.4544800000000001,3.0,0.41838,7.0,0.39674,8.0,solid_angle,0.5,IBA
HelmertEncoder,hepatitis,MLP,0.34302,8.0,0.51108,5.0,0.551,3.0,0.4130200000000001,7.0,0.57104,2.0,0.5436400000000001,4.0,0.4554,6.0,0.60902,1.0,solid_angle,0.5,IBA
