index,0
ORIGINAL,3.3
SMOTENC,3.8
SMOTE,4.4
BORDERLINE1,4.4
DTO,4.6
SMOTE_SVM,4.8
GEOMETRIC_SMOTE,5.2
BORDERLINE2,5.5
