index,0
BORDERLINE1,3.25
SMOTE_SVM,3.35
SMOTENC,4.4
SMOTE,4.55
BORDERLINE2,4.75
GEOMETRIC_SMOTE,4.75
DTO,5.15
ORIGINAL,5.8
