ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
LeaveOneOutEncoder,abalone-3_vs_11,SGD,0.99604,5.0,0.996,6.0,0.998,3.0,1.0,1.0,0.998,3.0,0.998,3.0,0.9940000000000001,7.0,0.90428,8.0,solid_angle,1.0,REC
LeaveOneOutEncoder,kddcup-land_vs_portsweep,SGD,0.99718,3.0,0.9990600000000001,1.0,0.99718,3.0,0.99718,3.0,0.9934,6.5,0.9934,6.5,0.9952799999999999,5.0,0.95762,8.0,solid_angle,1.0,REC
LeaveOneOutEncoder,dataset_31_credit-g,SGD,0.6769999999999999,2.0,0.706,1.0,0.6459999999999999,4.0,0.5740000000000001,6.0,0.634,5.0,0.6599999999999999,3.0,0.5710000000000001,7.0,0.517,8.0,solid_angle,1.0,REC
LeaveOneOutEncoder,dresses-sales,SGD,0.584,1.0,0.552,3.0,0.546,4.0,0.5579999999999999,2.0,0.456,8.0,0.5239999999999999,7.0,0.526,6.0,0.536,5.0,solid_angle,1.0,REC
LeaveOneOutEncoder,dermatology,SGD,0.5760400000000001,6.0,0.8281200000000001,1.0,0.5848399999999999,5.0,0.6746,2.0,0.5198,8.0,0.5711600000000001,7.0,0.65846,3.0,0.6454799999999999,4.0,solid_angle,1.0,REC
LeaveOneOutEncoder,thyroid-hypothyroid,SGD,0.97438,1.0,0.89692,8.0,0.9225200000000001,6.0,0.95164,2.0,0.9187200000000001,7.0,0.92694,4.0,0.9465600000000001,3.0,0.9257,5.0,solid_angle,1.0,REC
LeaveOneOutEncoder,credit-approval,SGD,0.5710000000000001,5.0,0.5971,1.0,0.5826199999999999,3.0,0.57102,4.0,0.56524,7.0,0.5695600000000001,6.0,0.5884,2.0,0.55362,8.0,solid_angle,1.0,REC
LeaveOneOutEncoder,horse-colic-surgical,SGD,0.53,5.0,0.5766399999999999,3.0,0.58332,1.5,0.4166800000000001,8.0,0.53,5.0,0.52332,7.0,0.53,5.0,0.58332,1.5,solid_angle,1.0,REC
LeaveOneOutEncoder,heart,SGD,0.4888800000000001,5.5,0.48888,5.5,0.5074,3.0,0.48888,5.5,0.48888,5.5,0.5333600000000001,1.0,0.46663999999999994,8.0,0.51112,2.0,solid_angle,1.0,REC
LeaveOneOutEncoder,hepatitis,SGD,0.7290399999999999,1.0,0.7097,2.0,0.65162,4.0,0.6258199999999999,5.0,0.6838599999999999,3.0,0.42584,8.0,0.6129,7.0,0.6257999999999999,6.0,solid_angle,1.0,REC
