index,0
ORIGINAL,3.6
SMOTE,3.8
SMOTE_SVM,4.1
SMOTENC,4.15
GEOMETRIC_SMOTE,4.3
BORDERLINE2,4.8
BORDERLINE1,5.2
DTO,6.05
