index,0
ORIGINAL,2.3
SMOTENC,3.05
DTO,3.85
SMOTE_SVM,4.35
BORDERLINE1,5.05
SMOTE,5.15
GEOMETRIC_SMOTE,5.8
BORDERLINE2,6.45
