ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
CatBoostEncoder,abalone-3_vs_11,SVM,0.8899000000000001,7.0,0.88784,8.0,1.0,1.0,0.99896,2.5,0.99896,2.5,0.98552,5.0,0.9958600000000001,4.0,0.98446,6.0,solid_angle,0.5,GEO
CatBoostEncoder,kddcup-land_vs_portsweep,SVM,0.9990400000000002,3.5,0.9990400000000002,3.5,0.9990400000000002,3.5,0.99856,7.0,0.9990400000000002,3.5,0.9990400000000002,3.5,0.9990400000000002,3.5,0.96076,8.0,solid_angle,0.5,GEO
CatBoostEncoder,dataset_31_credit-g,SVM,0.5482,8.0,0.55658,7.0,0.67592,2.0,0.6840200000000001,1.0,0.6704,4.0,0.6638,5.0,0.6583399999999999,6.0,0.67318,3.0,solid_angle,0.5,GEO
CatBoostEncoder,dresses-sales,SVM,0.4541399999999999,7.0,0.5399,1.0,0.45212,8.0,0.4943000000000001,2.0,0.4707,4.0,0.4776400000000001,3.0,0.45996000000000004,5.0,0.4575,6.0,solid_angle,0.5,GEO
CatBoostEncoder,dermatology,SVM,0.4031400000000001,8.0,0.66638,3.0,0.68048,2.0,0.6614599999999999,4.0,0.65952,5.0,0.6351600000000001,6.0,0.6844600000000001,1.0,0.6108399999999999,7.0,solid_angle,0.5,GEO
CatBoostEncoder,thyroid-hypothyroid,SVM,0.8394199999999999,8.0,0.9558200000000001,4.0,0.95216,6.0,0.95144,7.0,0.9562799999999999,3.0,0.95296,5.0,0.9638200000000001,1.0,0.9629,2.0,solid_angle,0.5,GEO
CatBoostEncoder,credit-approval,SVM,0.52554,8.0,0.55056,4.0,0.5560599999999999,2.0,0.5411199999999999,6.0,0.54566,5.0,0.55392,3.0,0.5354,7.0,0.56558,1.0,solid_angle,0.5,GEO
CatBoostEncoder,horse-colic-surgical,SVM,0.0,8.0,0.35894000000000004,3.0,0.35894000000000004,3.0,0.35894000000000004,3.0,0.35894000000000004,3.0,0.21994,7.0,0.35894000000000004,3.0,0.35184,6.0,solid_angle,0.5,GEO
CatBoostEncoder,heart,SVM,0.08334,8.0,0.59262,5.0,0.60526,2.0,0.60774,1.0,0.59012,6.0,0.58314,7.0,0.6037600000000001,3.0,0.5952400000000001,4.0,solid_angle,0.5,GEO
CatBoostEncoder,hepatitis,SVM,0.0,8.0,0.5603,6.0,0.5655399999999999,5.0,0.18148,7.0,0.5793799999999999,3.0,0.58624,2.0,0.57006,4.0,0.62344,1.0,solid_angle,0.5,GEO
