ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
MEstimateEncoder,abalone-3_vs_11,MLP,0.8899000000000001,7.0,0.9969,1.0,0.99688,3.0,0.99688,3.0,0.9633,6.0,0.8787800000000001,8.0,0.99688,3.0,0.98864,5.0,solid_angle,1.0,GEO
MEstimateEncoder,kddcup-land_vs_portsweep,MLP,0.97272,7.0,0.9995200000000001,2.5,0.97272,7.0,0.9995200000000001,2.5,0.97272,7.0,0.9995200000000001,2.5,0.9995200000000001,2.5,0.99518,5.0,solid_angle,1.0,GEO
MEstimateEncoder,dataset_31_credit-g,MLP,0.63598,1.0,0.6219399999999999,2.0,0.23611999999999997,8.0,0.44526000000000004,5.0,0.3241,6.0,0.47652,4.0,0.25406,7.0,0.5275399999999999,3.0,solid_angle,1.0,GEO
MEstimateEncoder,dresses-sales,MLP,0.5343600000000001,7.0,0.52332,8.0,0.54332,6.0,0.54606,5.0,0.5534399999999999,4.0,0.5610999999999999,2.0,0.56058,3.0,0.5798,1.0,solid_angle,1.0,GEO
MEstimateEncoder,dermatology,MLP,0.97948,2.0,0.98344,1.0,0.96226,3.0,0.95884,4.0,0.95624,5.0,0.94944,6.0,0.94752,7.0,0.94208,8.0,solid_angle,1.0,GEO
MEstimateEncoder,thyroid-hypothyroid,MLP,0.90738,8.0,0.9191199999999998,7.0,0.95002,4.0,0.95232,3.0,0.96146,2.0,0.93366,5.0,0.9224,6.0,0.96278,1.0,solid_angle,1.0,GEO
MEstimateEncoder,credit-approval,MLP,0.7548999999999999,2.0,0.7700199999999999,1.0,0.7340199999999999,3.0,0.7062800000000001,5.0,0.56548,8.0,0.6761199999999999,7.0,0.7083,4.0,0.7027,6.0,solid_angle,1.0,GEO
MEstimateEncoder,horse-colic-surgical,MLP,0.1834,7.0,0.32486000000000004,3.0,0.13974,8.0,0.33784000000000003,2.0,0.28094,4.0,0.19380000000000008,6.0,0.3774400000000001,1.0,0.24758,5.0,solid_angle,1.0,GEO
MEstimateEncoder,heart,MLP,0.79752,1.0,0.7411800000000001,6.0,0.7650599999999999,3.0,0.759,4.0,0.76644,2.0,0.7434000000000001,5.0,0.7332,7.0,0.72902,8.0,solid_angle,1.0,GEO
MEstimateEncoder,hepatitis,MLP,0.5113800000000001,8.0,0.69494,2.0,0.6512,4.0,0.62912,5.0,0.5890600000000001,6.0,0.6596599999999999,3.0,0.57606,7.0,0.76666,1.0,solid_angle,1.0,GEO
