index,0
DTO,3.35
SMOTENC,3.85
GEOMETRIC_SMOTE,4.0
BORDERLINE1,4.25
SMOTE,4.55
ORIGINAL,4.75
SMOTE_SVM,5.25
BORDERLINE2,6.0
