index,0
SMOTE_SVM,3.95
SMOTENC,4.15
ORIGINAL,4.25
BORDERLINE1,4.35
GEOMETRIC_SMOTE,4.45
DTO,4.55
SMOTE,4.85
BORDERLINE2,5.45
