ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
OrdinalEncoder,abalone-3_vs_11,LRG,0.7413,8.0,0.9995200000000001,1.0,0.99934,3.5,0.99928,5.0,0.9994,2.0,0.99844,6.0,0.99934,3.5,0.9979,7.0,solid_angle,1.0,SPE
OrdinalEncoder,kddcup-land_vs_portsweep,LRG,0.99998,4.0,0.99998,4.0,0.99998,4.0,0.99998,4.0,0.99998,4.0,0.99998,4.0,0.99998,4.0,0.99984,8.0,solid_angle,1.0,SPE
OrdinalEncoder,dataset_31_credit-g,LRG,0.58106,7.0,0.5946199999999999,6.0,0.6437999999999999,2.0,0.63052,4.0,0.64658,1.0,0.63976,3.0,0.60932,5.0,0.5466000000000001,8.0,solid_angle,1.0,SPE
OrdinalEncoder,dresses-sales,LRG,0.5460200000000001,1.0,0.5433399999999999,2.0,0.5226200000000001,5.0,0.50502,7.0,0.5053799999999999,6.0,0.53646,3.0,0.49448,8.0,0.52368,4.0,solid_angle,1.0,SPE
OrdinalEncoder,dermatology,LRG,0.9949600000000001,1.0,0.99322,2.0,0.9886,4.0,0.98706,7.0,0.98894,3.0,0.98842,6.0,0.98848,5.0,0.9864200000000001,8.0,solid_angle,1.0,SPE
OrdinalEncoder,thyroid-hypothyroid,LRG,0.7218399999999999,8.0,0.88554,7.0,0.9293,5.0,0.9417200000000001,3.0,0.9350799999999999,4.0,0.97756,1.0,0.95394,2.0,0.90356,6.0,solid_angle,1.0,SPE
OrdinalEncoder,credit-approval,LRG,0.8621800000000001,2.0,0.8624799999999999,1.0,0.78074,7.0,0.80772,3.0,0.78962,4.0,0.7895800000000001,5.0,0.7450399999999999,8.0,0.7820400000000001,6.0,solid_angle,1.0,SPE
OrdinalEncoder,horse-colic-surgical,LRG,0.5280199999999999,8.0,0.60744,4.0,0.60728,5.0,0.59196,6.0,0.5383399999999999,7.0,0.61354,3.0,0.6809200000000001,1.0,0.6273200000000001,2.0,solid_angle,1.0,SPE
OrdinalEncoder,heart,LRG,0.80852,2.0,0.8055399999999999,3.0,0.7755600000000001,6.0,0.7831600000000001,5.0,0.7726000000000001,7.0,0.7844399999999999,4.0,0.76498,8.0,0.8240799999999999,1.0,solid_angle,1.0,SPE
OrdinalEncoder,hepatitis,LRG,0.66594,5.0,0.6255599999999999,7.0,0.6742400000000001,4.0,0.6775399999999999,3.0,0.68474,2.0,0.69306,1.0,0.6571999999999999,6.0,0.6126400000000001,8.0,solid_angle,1.0,SPE
