ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
CatBoostEncoder,abalone-3_vs_11,MLP,0.8899000000000001,8.0,0.9969,5.0,1.0,1.0,0.99896,2.0,0.99792,3.5,0.99276,7.0,0.99792,3.5,0.99688,6.0,solid_angle,7.0,GEO
CatBoostEncoder,kddcup-land_vs_portsweep,MLP,0.97272,8.0,0.9995200000000001,4.0,0.9995200000000001,4.0,0.9995200000000001,4.0,0.9995200000000001,4.0,0.9995200000000001,4.0,0.9995200000000001,4.0,0.9995200000000001,4.0,solid_angle,7.0,GEO
CatBoostEncoder,dataset_31_credit-g,MLP,0.63598,7.0,0.6219399999999999,8.0,0.6856799999999998,4.0,0.6873,3.0,0.67718,5.0,0.6754600000000001,6.0,0.6920000000000001,1.0,0.6878200000000001,2.0,solid_angle,7.0,GEO
CatBoostEncoder,dresses-sales,MLP,0.5343600000000001,7.0,0.52332,8.0,0.55278,5.0,0.5594399999999999,4.0,0.5614200000000001,3.0,0.58004,1.0,0.54062,6.0,0.5769,2.0,solid_angle,7.0,GEO
CatBoostEncoder,dermatology,MLP,0.97948,2.0,0.98344,1.0,0.94214,6.0,0.94444,4.0,0.94364,5.0,0.94092,7.0,0.9465,3.0,0.9353200000000002,8.0,solid_angle,7.0,GEO
CatBoostEncoder,thyroid-hypothyroid,MLP,0.90738,2.0,0.9191199999999998,1.0,0.28086,4.0,0.18725999999999998,6.0,0.24842,5.0,0.17214000000000002,8.0,0.49808,3.0,0.17628,7.0,solid_angle,7.0,GEO
CatBoostEncoder,credit-approval,MLP,0.7548999999999999,2.0,0.7700199999999999,1.0,0.6367200000000001,8.0,0.66538,7.0,0.7069799999999999,4.0,0.70608,5.0,0.70304,6.0,0.72316,3.0,solid_angle,7.0,GEO
CatBoostEncoder,horse-colic-surgical,MLP,0.1834,5.0,0.32486000000000004,2.0,0.2827,3.0,0.2163400000000001,4.0,0.18092000000000005,6.0,0.12356,7.0,0.364,1.0,0.04482,8.0,solid_angle,7.0,GEO
CatBoostEncoder,heart,MLP,0.79752,1.0,0.7411800000000001,6.0,0.7373,7.0,0.7695200000000001,4.0,0.78288,2.0,0.76868,5.0,0.6852600000000001,8.0,0.7765599999999999,3.0,solid_angle,7.0,GEO
CatBoostEncoder,hepatitis,MLP,0.5113800000000001,6.0,0.69494,2.0,0.56466,5.0,0.46798,7.0,0.44246,8.0,0.6248400000000001,3.0,0.59134,4.0,0.71024,1.0,solid_angle,7.0,GEO
