index,0
SMOTENC,3.6
SMOTE_SVM,3.8
BORDERLINE1,3.9
ORIGINAL,4.05
SMOTE,4.3
DTO,4.9
GEOMETRIC_SMOTE,5.3
BORDERLINE2,6.15
