ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
BinaryEncoder,abalone-3_vs_11,ABC,0.99896,5.0,1.0,1.5,1.0,1.5,0.99896,5.0,0.99896,5.0,0.99896,5.0,0.99896,5.0,0.9729,8.0,aspect_ratio,0.5,GEO
BinaryEncoder,kddcup-land_vs_portsweep,ABC,0.9995200000000001,6.0,1.0,2.0,0.9995200000000001,6.0,0.9995200000000001,6.0,1.0,2.0,0.9995200000000001,6.0,0.9995200000000001,6.0,1.0,2.0,aspect_ratio,0.5,GEO
BinaryEncoder,dataset_31_credit-g,ABC,0.6046600000000001,8.0,0.61342,7.0,0.66604,4.0,0.6965399999999999,1.0,0.67194,3.0,0.65784,5.0,0.63408,6.0,0.6747599999999999,2.0,aspect_ratio,0.5,GEO
BinaryEncoder,dresses-sales,ABC,0.54576,6.0,0.5344599999999999,8.0,0.5924799999999999,1.0,0.57438,2.0,0.5594600000000001,4.0,0.57304,3.0,0.5577,5.0,0.5383600000000001,7.0,aspect_ratio,0.5,GEO
BinaryEncoder,dermatology,ABC,0.61098,1.0,0.38166,4.0,0.2256,8.0,0.36488000000000004,5.0,0.24146,7.0,0.31002,6.0,0.5422,2.0,0.4424,3.0,aspect_ratio,0.5,GEO
BinaryEncoder,thyroid-hypothyroid,ABC,0.93268,8.0,0.9511,2.0,0.94938,4.0,0.9520200000000001,1.0,0.94978,3.0,0.9479200000000001,5.0,0.9327,7.0,0.9479,6.0,aspect_ratio,0.5,GEO
BinaryEncoder,credit-approval,ABC,0.8371799999999999,4.0,0.8426199999999999,1.0,0.84024,2.0,0.8316800000000001,7.0,0.8397600000000001,3.0,0.8312200000000001,8.0,0.8365799999999999,5.0,0.8325400000000001,6.0,aspect_ratio,0.5,GEO
BinaryEncoder,horse-colic-surgical,ABC,0.8053600000000001,2.0,0.78114,8.0,0.79362,4.0,0.7933999999999999,5.0,0.7937200000000001,3.0,0.78822,6.0,0.78182,7.0,0.8194600000000001,1.0,aspect_ratio,0.5,GEO
BinaryEncoder,heart,ABC,0.73602,8.0,0.7737400000000001,7.0,0.78142,5.0,0.7922399999999999,1.0,0.7879600000000001,2.0,0.78382,4.0,0.78504,3.0,0.7784,6.0,aspect_ratio,0.5,GEO
BinaryEncoder,hepatitis,ABC,0.65176,7.0,0.6833199999999999,4.0,0.6677199999999999,6.0,0.69586,3.0,0.67828,5.0,0.8030199999999998,1.0,0.7309599999999999,2.0,0.6345600000000001,8.0,aspect_ratio,0.5,GEO
