ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
LeaveOneOutEncoder,abalone-3_vs_11,LRG,0.7413,6.0,0.9995200000000001,1.5,0.99934,3.5,0.9995200000000001,1.5,0.28857999999999995,7.5,0.28857999999999995,7.5,0.99934,3.5,0.9981,5.0,solid_angle,1.0,SPE
LeaveOneOutEncoder,kddcup-land_vs_portsweep,LRG,0.99998,4.0,0.99998,4.0,0.99998,4.0,0.99998,4.0,0.99998,4.0,0.99998,4.0,0.99998,4.0,0.99976,8.0,solid_angle,1.0,SPE
LeaveOneOutEncoder,dataset_31_credit-g,LRG,0.58106,8.0,0.5946199999999999,7.0,0.71562,4.0,0.70482,6.0,0.72146,2.0,0.72634,1.0,0.71048,5.0,0.7195600000000001,3.0,solid_angle,1.0,SPE
LeaveOneOutEncoder,dresses-sales,LRG,0.5460200000000001,6.0,0.5433399999999999,8.0,0.54488,7.0,0.5551600000000001,4.0,0.5728,2.0,0.5642199999999999,3.0,0.54898,5.0,0.59726,1.0,solid_angle,1.0,SPE
LeaveOneOutEncoder,dermatology,LRG,0.9949600000000001,1.0,0.99322,2.0,0.9853799999999999,3.0,0.98414,8.0,0.98474,5.0,0.9849600000000001,4.0,0.98432,7.0,0.9845,6.0,solid_angle,1.0,SPE
LeaveOneOutEncoder,thyroid-hypothyroid,LRG,0.7218399999999999,8.0,0.88554,7.0,0.9478200000000001,6.0,0.9601,4.0,0.9598,5.0,0.98962,2.0,0.97282,3.0,0.99176,1.0,solid_angle,1.0,SPE
LeaveOneOutEncoder,credit-approval,LRG,0.8621800000000001,7.0,0.8624799999999999,6.0,0.8642600000000001,5.0,0.8694599999999999,1.0,0.86898,2.0,0.8671599999999999,4.0,0.7774400000000001,8.0,0.86792,3.0,solid_angle,1.0,SPE
LeaveOneOutEncoder,horse-colic-surgical,LRG,0.5280199999999999,8.0,0.60744,4.0,0.6059399999999999,5.0,0.60158,6.0,0.5744800000000001,7.0,0.6079000000000001,3.0,0.6854600000000001,1.0,0.6273200000000001,2.0,solid_angle,1.0,SPE
LeaveOneOutEncoder,heart,LRG,0.80852,7.0,0.8055399999999999,8.0,0.8253799999999999,1.5,0.8253799999999999,1.5,0.8203799999999999,4.0,0.8164999999999999,5.0,0.80888,6.0,0.8240799999999999,3.0,solid_angle,1.0,SPE
LeaveOneOutEncoder,hepatitis,LRG,0.66594,6.0,0.6255599999999999,8.0,0.68676,4.0,0.65522,7.0,0.77084,1.0,0.7146399999999999,3.0,0.68598,5.0,0.73056,2.0,solid_angle,1.0,SPE
