index,0
ORIGINAL,3.75
SMOTE_SVM,3.9
SMOTE,4.2
SMOTENC,4.55
BORDERLINE2,4.7
GEOMETRIC_SMOTE,4.7
BORDERLINE1,4.9
DTO,5.3
