ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
BinaryEncoder,abalone-3_vs_11,DTREE,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,0.93752,8.0,0.99326,6.0,0.99774,5.0,0.9397,7.0,aspect_ratio,1.0,IBA
BinaryEncoder,kddcup-land_vs_portsweep,DTREE,0.9989399999999999,6.5,1.0,2.5,1.0,2.5,0.9989399999999999,6.5,1.0,2.5,0.9989399999999999,6.5,0.9989399999999999,6.5,1.0,2.5,aspect_ratio,1.0,IBA
BinaryEncoder,dataset_31_credit-g,DTREE,0.34328000000000003,7.0,0.3632,4.0,0.39004,1.0,0.36341999999999997,3.0,0.36408,2.0,0.33252,8.0,0.36244,5.0,0.35804,6.0,aspect_ratio,1.0,IBA
BinaryEncoder,dresses-sales,DTREE,0.27088,2.0,0.2397,5.0,0.2166,8.0,0.28078000000000003,1.0,0.2656,3.0,0.2352,7.0,0.23718000000000006,6.0,0.2401000000000001,4.0,aspect_ratio,1.0,IBA
BinaryEncoder,dermatology,DTREE,0.9304400000000002,1.0,0.9257799999999999,2.0,0.9226,3.0,0.91684,4.0,0.90678,5.0,0.8954799999999999,7.0,0.89728,6.0,0.89,8.0,aspect_ratio,1.0,IBA
BinaryEncoder,thyroid-hypothyroid,DTREE,0.8714799999999999,6.0,0.8743799999999999,3.0,0.8735799999999999,4.0,0.86866,7.0,0.8861800000000001,1.0,0.87302,5.0,0.8843200000000001,2.0,0.8641200000000001,8.0,aspect_ratio,1.0,IBA
BinaryEncoder,credit-approval,DTREE,0.6494199999999999,2.0,0.6390600000000001,4.0,0.6434599999999999,3.0,0.60234,8.0,0.62462,7.0,0.6281800000000001,6.0,0.65292,1.0,0.6297,5.0,aspect_ratio,1.0,IBA
BinaryEncoder,horse-colic-surgical,DTREE,0.68512,2.0,0.60428,8.0,0.6293599999999999,6.0,0.64556,5.0,0.6581199999999999,4.0,0.6167199999999999,7.0,0.69614,1.0,0.68132,3.0,aspect_ratio,1.0,IBA
BinaryEncoder,heart,DTREE,0.5476599999999999,2.0,0.56052,1.0,0.5264399999999999,3.0,0.48368,8.0,0.49964,7.0,0.5077,6.0,0.51248,5.0,0.5182800000000001,4.0,aspect_ratio,1.0,IBA
BinaryEncoder,hepatitis,DTREE,0.4285399999999999,4.0,0.47056000000000003,2.0,0.34741999999999995,8.0,0.35132,7.0,0.38128,6.0,0.41816,5.0,0.53286,1.0,0.4482,3.0,aspect_ratio,1.0,IBA
