index,0
SMOTE,3.45
SMOTE_SVM,3.65
BORDERLINE1,4.1
DTO,4.6
BORDERLINE2,4.65
SMOTENC,4.85
GEOMETRIC_SMOTE,4.9
ORIGINAL,5.8
