index,0
SMOTE_SVM,3.6
SMOTENC,4.0
DTO,4.0
ORIGINAL,4.1
GEOMETRIC_SMOTE,4.7
BORDERLINE1,5.1
SMOTE,5.2
BORDERLINE2,5.3
