index,0
ORIGINAL,2.55
SMOTENC,4.1
SMOTE_SVM,4.1
GEOMETRIC_SMOTE,4.2
SMOTE,4.8
DTO,5.0
BORDERLINE1,5.2
BORDERLINE2,6.05
