index,0
BORDERLINE1,4.05
SMOTE_SVM,4.1
ORIGINAL,4.15
GEOMETRIC_SMOTE,4.15
SMOTENC,4.2
SMOTE,4.6
DTO,5.1
BORDERLINE2,5.65
