ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
OneHotEncoder,abalone-3_vs_11,LRG,0.7413,8.0,0.9995200000000001,1.5,0.99934,5.0,0.99934,5.0,0.9995200000000001,1.5,0.99916,7.0,0.99946,3.0,0.99934,5.0,solid_angle,7.0,SPE
OneHotEncoder,kddcup-land_vs_portsweep,LRG,0.99998,4.5,0.99998,4.5,0.99998,4.5,0.99998,4.5,0.99998,4.5,0.99998,4.5,0.99998,4.5,0.99998,4.5,solid_angle,7.0,SPE
OneHotEncoder,dataset_31_credit-g,LRG,0.58106,8.0,0.5946199999999999,5.0,0.61324,2.0,0.63162,1.0,0.60858,3.0,0.6040800000000001,4.0,0.58144,7.0,0.5925,6.0,solid_angle,7.0,SPE
OneHotEncoder,dresses-sales,LRG,0.5460200000000001,4.0,0.5433399999999999,6.0,0.54782,3.0,0.56124,1.0,0.54332,7.0,0.54478,5.0,0.53928,8.0,0.5539,2.0,solid_angle,7.0,SPE
OneHotEncoder,dermatology,LRG,0.9949600000000001,2.5,0.99322,7.0,0.99626,1.0,0.9949600000000001,2.5,0.9944200000000001,5.0,0.99374,6.0,0.99468,4.0,0.99198,8.0,solid_angle,7.0,SPE
OneHotEncoder,thyroid-hypothyroid,LRG,0.7218399999999999,8.0,0.88554,6.0,0.9045799999999999,4.0,0.93596,2.0,0.8981,5.0,0.9228000000000002,3.0,0.94786,1.0,0.7974399999999999,7.0,solid_angle,7.0,SPE
OneHotEncoder,credit-approval,LRG,0.8621800000000001,6.0,0.8624799999999999,5.0,0.85354,7.0,0.8665199999999998,2.0,0.86746,1.0,0.8663200000000001,3.0,0.8426199999999999,8.0,0.8654200000000001,4.0,solid_angle,7.0,SPE
OneHotEncoder,horse-colic-surgical,LRG,0.5280199999999999,8.0,0.60744,6.0,0.6754,3.0,0.6763600000000001,2.0,0.6542600000000001,4.0,0.6784,1.0,0.65318,5.0,0.5898200000000001,7.0,solid_angle,7.0,SPE
OneHotEncoder,heart,LRG,0.80852,6.0,0.8055399999999999,8.0,0.81944,3.0,0.8101800000000001,5.0,0.8207200000000001,1.0,0.8198200000000001,2.0,0.8085000000000001,7.0,0.8131400000000001,4.0,solid_angle,7.0,SPE
OneHotEncoder,hepatitis,LRG,0.66594,2.0,0.6255599999999999,5.0,0.6119600000000001,6.0,0.6356200000000001,3.0,0.6353,4.0,0.53742,8.0,0.7379600000000001,1.0,0.5665,7.0,solid_angle,7.0,SPE
