ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
HelmertEncoder,abalone-3_vs_11,SGD,0.99604,2.0,0.996,3.0,0.98802,5.5,0.98802,5.5,0.99404,4.0,0.96416,8.0,0.998,1.0,0.96814,7.0,aspect_ratio,7.0,REC
HelmertEncoder,kddcup-land_vs_portsweep,SGD,0.99718,6.5,0.9990600000000001,2.5,0.9990600000000001,2.5,0.9990600000000001,2.5,0.99718,6.5,0.99718,6.5,0.9990600000000001,2.5,0.9971799999999998,6.5,aspect_ratio,7.0,REC
HelmertEncoder,dataset_31_credit-g,SGD,0.6769999999999999,4.0,0.706,1.0,0.429,8.0,0.5479999999999999,7.0,0.614,6.0,0.6799999999999999,2.0,0.679,3.0,0.626,5.0,aspect_ratio,7.0,REC
HelmertEncoder,dresses-sales,SGD,0.584,1.0,0.552,3.0,0.542,5.0,0.52,8.0,0.526,7.0,0.5559999999999999,2.0,0.5379999999999999,6.0,0.5479999999999999,4.0,aspect_ratio,7.0,REC
HelmertEncoder,dermatology,SGD,0.5760400000000001,8.0,0.8281200000000001,6.0,0.8468199999999999,5.0,0.92076,1.0,0.9125,2.0,0.8795799999999999,4.0,0.8850600000000001,3.0,0.68384,7.0,aspect_ratio,7.0,REC
HelmertEncoder,thyroid-hypothyroid,SGD,0.97438,1.0,0.89692,7.0,0.95888,3.0,0.8912800000000001,8.0,0.95476,5.0,0.94816,6.0,0.97282,2.0,0.95572,4.0,aspect_ratio,7.0,REC
HelmertEncoder,credit-approval,SGD,0.5710000000000001,6.5,0.5971,4.0,0.5710000000000001,6.5,0.6116,3.0,0.5956600000000001,5.0,0.6260600000000001,2.0,0.56524,8.0,0.6391199999999999,1.0,aspect_ratio,7.0,REC
HelmertEncoder,horse-colic-surgical,SGD,0.53,4.0,0.5766399999999999,2.0,0.53,4.0,0.47,7.5,0.53,4.0,0.58332,1.0,0.47,7.5,0.52332,6.0,aspect_ratio,7.0,REC
HelmertEncoder,heart,SGD,0.4888800000000001,7.5,0.48888,7.5,0.52222,4.0,0.5481600000000001,2.0,0.4889,6.0,0.51484,5.0,0.5852,1.0,0.5259400000000001,3.0,aspect_ratio,7.0,REC
HelmertEncoder,hepatitis,SGD,0.7290399999999999,3.0,0.7097,4.0,0.7419399999999999,2.0,0.78066,1.0,0.4774200000000001,8.0,0.6580400000000001,6.0,0.6967800000000001,5.0,0.6322800000000001,7.0,aspect_ratio,7.0,REC
