ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
SumEncoder,abalone-3_vs_11,RF,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,0.9958600000000001,7.0,0.99896,6.0,0.98234,8.0,aspect_ratio,1.0,GEO
SumEncoder,kddcup-land_vs_portsweep,RF,1.0,1.5,1.0,1.5,0.9995200000000001,5.0,0.9995200000000001,5.0,0.97272,8.0,0.9995200000000001,5.0,0.9995200000000001,5.0,0.9995200000000001,5.0,aspect_ratio,1.0,GEO
SumEncoder,dataset_31_credit-g,RF,0.4713600000000001,7.0,0.54438,5.0,0.56928,2.0,0.5586800000000001,3.0,0.5909399999999999,1.0,0.5506,4.0,0.45393999999999995,8.0,0.51246,6.0,aspect_ratio,1.0,GEO
SumEncoder,dresses-sales,RF,0.50746,8.0,0.51612,6.0,0.5097799999999999,7.0,0.5207599999999999,4.0,0.5185799999999999,5.0,0.5453600000000001,2.0,0.52084,3.0,0.5498799999999999,1.0,aspect_ratio,1.0,GEO
SumEncoder,dermatology,RF,0.9863799999999999,8.0,0.9883,4.0,0.99128,1.0,0.9896,3.0,0.98808,5.0,0.98788,7.0,0.9880600000000002,6.0,0.98978,2.0,aspect_ratio,1.0,GEO
SumEncoder,thyroid-hypothyroid,RF,0.91142,8.0,0.9445,6.0,0.94512,5.0,0.95576,1.0,0.94566,4.0,0.94148,7.0,0.95358,2.0,0.9490000000000001,3.0,aspect_ratio,1.0,GEO
SumEncoder,credit-approval,RF,0.8702200000000001,1.0,0.8631800000000001,6.0,0.8640000000000001,5.0,0.8657199999999999,2.0,0.8655799999999999,3.0,0.8645799999999999,4.0,0.8550599999999999,8.0,0.8560200000000001,7.0,aspect_ratio,1.0,GEO
SumEncoder,horse-colic-surgical,RF,0.8287399999999999,2.0,0.8319799999999999,1.0,0.82642,4.0,0.8164600000000001,7.0,0.80862,8.0,0.8209799999999999,5.0,0.8273199999999999,3.0,0.8185,6.0,aspect_ratio,1.0,GEO
SumEncoder,heart,RF,0.80166,8.0,0.8106199999999999,4.0,0.8038000000000001,7.0,0.81562,3.0,0.80928,5.0,0.81884,2.0,0.80678,6.0,0.8292200000000001,1.0,aspect_ratio,1.0,GEO
SumEncoder,hepatitis,RF,0.6845600000000001,5.0,0.6745399999999999,7.0,0.7430399999999999,1.0,0.71146,3.0,0.6338,8.0,0.68238,6.0,0.7029,4.0,0.73196,2.0,aspect_ratio,1.0,GEO
