index,0
ORIGINAL,3.25
SMOTENC,3.6
SMOTE_SVM,3.6
GEOMETRIC_SMOTE,4.25
DTO,4.8
BORDERLINE2,5.2
SMOTE,5.5
BORDERLINE1,5.8
