index,0
ORIGINAL,2.45
SMOTENC,3.75
DTO,3.95
BORDERLINE1,4.55
SMOTE,4.6
GEOMETRIC_SMOTE,4.95
SMOTE_SVM,5.1
BORDERLINE2,6.65
