ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
LeaveOneOutEncoder,abalone-3_vs_11,MLP,0.9934200000000001,7.0,0.99464,4.0,0.9962799999999999,2.0,0.9944200000000001,5.5,0.99502,3.0,0.9978200000000002,1.0,0.9944200000000001,5.5,0.97406,8.0,aspect_ratio,1.0,F1
LeaveOneOutEncoder,kddcup-land_vs_portsweep,MLP,0.9981,7.0,0.9991,3.5,0.9991,3.5,0.9991,3.5,0.9991,3.5,0.9991,3.5,0.9991,3.5,0.98734,8.0,aspect_ratio,1.0,F1
LeaveOneOutEncoder,dataset_31_credit-g,MLP,0.7048,2.0,0.7021200000000001,3.5,0.6960200000000001,5.0,0.7021200000000001,3.5,0.6929399999999999,6.0,0.6900200000000001,7.0,0.70516,1.0,0.67588,8.0,aspect_ratio,1.0,F1
LeaveOneOutEncoder,dresses-sales,MLP,0.5552600000000001,6.0,0.5445,8.0,0.57662,4.0,0.5526399999999999,7.0,0.55602,5.0,0.58304,2.0,0.58012,3.0,0.60022,1.0,aspect_ratio,1.0,F1
LeaveOneOutEncoder,dermatology,MLP,0.9667600000000001,2.0,0.97278,1.0,0.93706,3.0,0.9341799999999999,5.0,0.9366200000000001,4.0,0.9125,8.0,0.92604,6.0,0.9185399999999999,7.0,aspect_ratio,1.0,F1
LeaveOneOutEncoder,thyroid-hypothyroid,MLP,0.9867799999999999,1.0,0.97756,5.0,0.97394,7.0,0.9779,4.0,0.97888,3.0,0.95232,8.0,0.97944,2.0,0.97462,6.0,aspect_ratio,1.0,F1
LeaveOneOutEncoder,credit-approval,MLP,0.7665399999999999,2.0,0.7719400000000001,1.0,0.6847000000000001,8.0,0.7347199999999999,3.0,0.7208,5.0,0.6986399999999999,7.0,0.71426,6.0,0.72396,4.0,aspect_ratio,1.0,F1
LeaveOneOutEncoder,horse-colic-surgical,MLP,0.5083,5.0,0.5329600000000001,4.0,0.4087400000000001,7.0,0.55172,2.0,0.5394800000000001,3.0,0.37758,8.0,0.45014,6.0,0.6521999999999999,1.0,aspect_ratio,1.0,F1
LeaveOneOutEncoder,heart,MLP,0.80556,1.0,0.7467199999999999,8.0,0.7612800000000001,5.0,0.7569000000000001,6.0,0.7658400000000001,4.0,0.7726999999999999,3.0,0.7473,7.0,0.7819400000000001,2.0,aspect_ratio,1.0,F1
LeaveOneOutEncoder,hepatitis,MLP,0.80128,2.0,0.8430799999999999,1.0,0.7751600000000001,5.0,0.7560399999999999,6.0,0.7881,4.0,0.7558,7.0,0.7888999999999999,3.0,0.6229600000000001,8.0,aspect_ratio,1.0,F1
