ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
LeaveOneOutEncoder,abalone-3_vs_11,LRG,0.99204,1.0,0.98406,2.5,0.97808,5.5,0.98406,2.5,0.97808,5.5,0.97808,5.5,0.97808,5.5,0.9761,8.0,solid_angle,7.0,REC
LeaveOneOutEncoder,kddcup-land_vs_portsweep,LRG,0.9990600000000001,4.5,0.9990600000000001,4.5,0.9990600000000001,4.5,0.9990600000000001,4.5,0.9990600000000001,4.5,0.9990600000000001,4.5,0.9990600000000001,4.5,0.9990600000000001,4.5,solid_angle,7.0,REC
LeaveOneOutEncoder,dataset_31_credit-g,LRG,0.7379999999999999,2.0,0.7429999999999999,1.0,0.6920000000000001,3.0,0.6890000000000001,4.0,0.6789999999999999,7.0,0.6769999999999999,8.0,0.6799999999999999,6.0,0.6829999999999999,5.0,solid_angle,7.0,REC
LeaveOneOutEncoder,dresses-sales,LRG,0.5980000000000001,2.0,0.578,4.5,0.562,8.0,0.5780000000000001,4.5,0.5860000000000001,3.0,0.5760000000000001,6.0,0.564,7.0,0.604,1.0,solid_angle,7.0,REC
LeaveOneOutEncoder,dermatology,LRG,0.97542,1.0,0.95904,2.0,0.92072,3.0,0.91524,7.0,0.91794,5.5,0.91798,4.0,0.9152,8.0,0.91794,5.5,solid_angle,7.0,REC
LeaveOneOutEncoder,thyroid-hypothyroid,LRG,0.98136,1.0,0.96966,2.0,0.96112,3.0,0.95794,5.5,0.95162,7.0,0.91496,8.0,0.9589,4.0,0.95794,5.5,solid_angle,7.0,REC
LeaveOneOutEncoder,credit-approval,LRG,0.8565399999999999,1.5,0.8550799999999998,5.0,0.8550800000000001,5.0,0.8565200000000001,3.0,0.8550800000000001,5.0,0.8536400000000001,7.0,0.7869599999999999,8.0,0.8565400000000001,1.5,solid_angle,7.0,REC
LeaveOneOutEncoder,horse-colic-surgical,LRG,0.7299800000000001,6.0,0.74334,4.0,0.71334,7.0,0.73666,5.0,0.67,8.0,0.76,2.0,0.75998,3.0,0.7733,1.0,solid_angle,7.0,REC
LeaveOneOutEncoder,heart,LRG,0.8148199999999999,5.5,0.81114,7.5,0.8296399999999999,2.0,0.8296399999999999,2.0,0.8296399999999999,2.0,0.8185399999999999,4.0,0.81114,7.5,0.8148199999999999,5.5,solid_angle,7.0,REC
LeaveOneOutEncoder,hepatitis,LRG,0.8838799999999999,1.0,0.8451599999999999,2.0,0.76776,6.0,0.8064600000000001,3.0,0.8,4.0,0.7613,7.0,0.7419399999999999,8.0,0.7871,5.0,solid_angle,7.0,REC
