ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
MEstimateEncoder,abalone-3_vs_11,RF,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,0.99814,7.0,0.99116,8.0,solid_angle,1.0,F1
MEstimateEncoder,kddcup-land_vs_portsweep,RF,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,0.9991,8.0,1.0,4.0,solid_angle,1.0,F1
MEstimateEncoder,dataset_31_credit-g,RF,0.6910000000000001,2.0,0.7159399999999999,1.0,0.6571200000000001,3.0,0.5947600000000001,7.0,0.6430800000000001,5.0,0.63434,6.0,0.6474,4.0,0.5224,8.0,solid_angle,1.0,F1
MEstimateEncoder,dresses-sales,RF,0.56392,6.0,0.53606,8.0,0.58806,4.0,0.5869,5.0,0.5634,7.0,0.5918800000000001,2.0,0.5958600000000001,1.0,0.58854,3.0,solid_angle,1.0,F1
MEstimateEncoder,dermatology,RF,0.9778600000000001,5.0,0.98096,1.0,0.97244,8.0,0.97516,6.0,0.97788,3.5,0.97788,3.5,0.9725,7.0,0.9806799999999999,2.0,solid_angle,1.0,F1
MEstimateEncoder,thyroid-hypothyroid,RF,0.9880600000000002,5.0,0.98702,6.0,0.9882200000000001,4.0,0.98884,2.0,0.98848,3.0,0.98232,8.0,0.99214,1.0,0.98672,7.0,solid_angle,1.0,F1
MEstimateEncoder,credit-approval,RF,0.8723599999999999,1.0,0.8638399999999999,3.0,0.8622799999999999,4.0,0.8607400000000001,6.0,0.8578600000000001,7.0,0.8607600000000001,5.0,0.8565000000000002,8.0,0.86518,2.0,solid_angle,1.0,F1
MEstimateEncoder,horse-colic-surgical,RF,0.8634200000000001,1.0,0.8611000000000001,2.0,0.8572,3.0,0.85716,4.0,0.8450799999999999,7.0,0.8546799999999999,5.0,0.8439399999999999,8.0,0.8541000000000001,6.0,solid_angle,1.0,F1
MEstimateEncoder,heart,RF,0.8095800000000001,2.0,0.81448,1.0,0.7203799999999999,8.0,0.73834,5.0,0.7336199999999999,6.0,0.73138,7.0,0.75876,4.0,0.77162,3.0,solid_angle,1.0,F1
MEstimateEncoder,hepatitis,RF,0.8412200000000001,3.0,0.8134600000000001,6.0,0.81052,7.0,0.8439399999999999,2.0,0.8100400000000001,8.0,0.8215199999999999,5.0,0.8633799999999999,1.0,0.8314999999999999,4.0,solid_angle,1.0,F1
