index,0
BORDERLINE2,3.2
SMOTE,3.6
SMOTENC,4.0
DTO,4.0
SMOTE_SVM,4.4
ORIGINAL,5.05
BORDERLINE1,5.85
GEOMETRIC_SMOTE,5.9
