ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
HashingEncoder,abalone-3_vs_11,KNN,0.99408,6.0,0.9925799999999999,7.0,0.9985,3.0,0.9985,3.0,1.0,1.0,0.99462,5.0,0.9985,3.0,0.9854,8.0,aspect_ratio,1.0,PRE
HashingEncoder,kddcup-land_vs_portsweep,KNN,0.99874,4.0,0.99874,4.0,0.99874,4.0,0.99874,4.0,0.99874,4.0,0.99874,4.0,0.99874,4.0,0.9877799999999999,8.0,aspect_ratio,1.0,PRE
HashingEncoder,dataset_31_credit-g,KNN,0.7056000000000001,2.0,0.7063,1.0,0.6223000000000001,4.0,0.6065400000000001,7.0,0.6301399999999999,3.0,0.61432,5.0,0.58482,8.0,0.61266,6.0,aspect_ratio,1.0,PRE
HashingEncoder,dresses-sales,KNN,0.5527400000000001,7.0,0.5654399999999999,6.0,0.5731999999999999,5.0,0.5433,8.0,0.5744,4.0,0.5765600000000001,3.0,0.5904,2.0,0.59572,1.0,aspect_ratio,1.0,PRE
HashingEncoder,dermatology,KNN,0.78556,2.0,0.81212,1.0,0.47102,3.0,0.46838,4.0,0.46042,7.0,0.46098,6.0,0.4345600000000001,8.0,0.46378,5.0,aspect_ratio,1.0,PRE
HashingEncoder,thyroid-hypothyroid,KNN,0.98194,1.0,0.97826,6.0,0.97894,4.0,0.97804,7.0,0.9783200000000001,5.0,0.9681799999999999,8.0,0.98088,2.0,0.9803200000000001,3.0,aspect_ratio,1.0,PRE
HashingEncoder,credit-approval,KNN,0.71706,3.0,0.72648,1.0,0.68304,7.0,0.6893199999999999,5.0,0.68318,6.0,0.6761600000000001,8.0,0.6907599999999999,4.0,0.71834,2.0,aspect_ratio,1.0,PRE
HashingEncoder,horse-colic-surgical,KNN,0.8116399999999999,2.0,0.7952600000000001,3.0,0.7660000000000001,4.0,0.7583799999999999,6.0,0.7460399999999999,7.0,0.7623800000000001,5.0,0.73814,8.0,0.8429400000000001,1.0,aspect_ratio,1.0,PRE
HashingEncoder,heart,KNN,0.5751,3.0,0.5791000000000001,2.0,0.5413399999999999,8.0,0.5472800000000001,7.0,0.56398,5.0,0.55174,6.0,0.5706,4.0,0.5936,1.0,aspect_ratio,1.0,PRE
HashingEncoder,hepatitis,KNN,0.62228,8.0,0.6696,6.0,0.7021200000000001,3.0,0.6998,4.0,0.70668,2.0,0.74092,1.0,0.66948,7.0,0.6996399999999999,5.0,aspect_ratio,1.0,PRE
