ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
LeaveOneOutEncoder,abalone-3_vs_11,SVM,0.99408,5.0,0.9911,8.0,0.997,3.0,0.9955,4.0,1.0,1.5,1.0,1.5,0.9940200000000001,6.0,0.99254,7.0,aspect_ratio,7.0,PRE
LeaveOneOutEncoder,kddcup-land_vs_portsweep,SVM,0.99874,3.5,0.99874,3.5,0.99874,3.5,0.99798,7.0,0.99874,3.5,0.99874,3.5,0.99874,3.5,0.99558,8.0,aspect_ratio,7.0,PRE
LeaveOneOutEncoder,dataset_31_credit-g,SVM,0.7336,1.0,0.73098,2.0,0.7187399999999999,7.0,0.7262,3.0,0.7194999999999999,6.0,0.71358,8.0,0.72418,4.0,0.7227600000000001,5.0,aspect_ratio,7.0,PRE
LeaveOneOutEncoder,dresses-sales,SVM,0.6020199999999999,1.0,0.58472,2.0,0.54182,5.0,0.5523800000000001,3.0,0.5432,4.0,0.52664,8.0,0.5278400000000001,7.0,0.5302,6.0,aspect_ratio,7.0,PRE
LeaveOneOutEncoder,dermatology,SVM,0.35138,8.0,0.5767599999999999,7.0,0.6521399999999999,3.0,0.66362,2.0,0.66618,1.0,0.6311199999999999,4.0,0.6231,5.0,0.61292,6.0,aspect_ratio,7.0,PRE
LeaveOneOutEncoder,thyroid-hypothyroid,SVM,0.98074,1.0,0.97562,5.0,0.9761200000000001,3.0,0.9741200000000001,6.0,0.97334,7.0,0.96616,8.0,0.97576,4.0,0.98014,2.0,aspect_ratio,7.0,PRE
LeaveOneOutEncoder,credit-approval,SVM,0.69912,3.0,0.69872,4.0,0.6971999999999999,6.0,0.6965,7.0,0.6981999999999999,5.0,0.6996199999999999,2.0,0.6952399999999999,8.0,0.70806,1.0,aspect_ratio,7.0,PRE
LeaveOneOutEncoder,horse-colic-surgical,SVM,0.40538,7.0,0.6220600000000001,2.5,0.6220600000000001,2.5,0.6220600000000001,2.5,0.5776,5.0,0.53284,6.0,0.6220600000000001,2.5,0.40418000000000004,8.0,aspect_ratio,7.0,PRE
LeaveOneOutEncoder,heart,SVM,0.35446,8.0,0.60698,6.0,0.6135,1.0,0.60964,3.0,0.5969599999999999,7.0,0.60792,5.0,0.60826,4.0,0.6104200000000001,2.0,aspect_ratio,7.0,PRE
LeaveOneOutEncoder,hepatitis,SVM,0.6300000000000001,8.0,0.7187399999999999,4.0,0.7684599999999999,1.0,0.6879200000000001,6.0,0.71286,5.0,0.7436200000000001,2.0,0.72118,3.0,0.6807000000000001,7.0,aspect_ratio,7.0,PRE
