index,0
ORIGINAL,2.9
SMOTENC,3.15
SMOTE_SVM,4.25
GEOMETRIC_SMOTE,4.3
BORDERLINE1,4.95
DTO,5.2
SMOTE,5.3
BORDERLINE2,5.95
