index,0
BORDERLINE2,3.4
DTO,3.75
BORDERLINE1,3.9
SMOTE,4.25
SMOTE_SVM,4.35
GEOMETRIC_SMOTE,4.6
SMOTENC,5.6
ORIGINAL,6.15
