ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
MEstimateEncoder,abalone-3_vs_11,MLP,0.8059999999999999,7.0,0.99982,2.5,0.99982,2.5,0.99982,2.5,0.93534,6.0,0.80596,8.0,0.99982,2.5,0.99934,5.0,solid_angle,1.0,SPE
MEstimateEncoder,kddcup-land_vs_portsweep,MLP,0.95092,7.0,0.99998,2.5,0.95092,7.0,0.99998,2.5,0.95092,7.0,0.99998,2.5,0.99998,2.5,0.99982,5.0,solid_angle,1.0,SPE
MEstimateEncoder,dataset_31_credit-g,MLP,0.5969399999999999,2.0,0.5798,3.0,0.32913999999999993,8.0,0.4260400000000001,5.0,0.3572,6.0,0.44486,4.0,0.33398,7.0,0.67752,1.0,solid_angle,1.0,SPE
MEstimateEncoder,dresses-sales,MLP,0.5314800000000001,7.0,0.5229199999999999,8.0,0.5455399999999999,6.0,0.5472600000000001,5.0,0.5593600000000001,4.0,0.55978,3.0,0.5706600000000001,2.0,0.5780200000000001,1.0,solid_angle,1.0,SPE
MEstimateEncoder,dermatology,MLP,0.9934799999999999,2.0,0.99558,1.0,0.9886799999999999,3.0,0.9875,4.0,0.98692,5.0,0.9848600000000001,6.0,0.9839199999999998,7.0,0.98326,8.0,solid_angle,1.0,SPE
MEstimateEncoder,thyroid-hypothyroid,MLP,0.83636,8.0,0.8664400000000001,7.0,0.92932,4.0,0.92976,3.0,0.9482799999999999,2.0,0.92774,5.0,0.8669800000000001,6.0,0.9662799999999999,1.0,solid_angle,1.0,SPE
MEstimateEncoder,credit-approval,MLP,0.7561399999999999,2.0,0.77346,1.0,0.73292,3.0,0.70486,5.0,0.62884,8.0,0.6989,7.0,0.70992,4.0,0.70328,6.0,solid_angle,1.0,SPE
MEstimateEncoder,horse-colic-surgical,MLP,0.4857800000000001,8.0,0.5372199999999999,5.0,0.4867,7.0,0.59306,2.0,0.64174,1.0,0.5724600000000001,4.0,0.5873600000000001,3.0,0.53574,6.0,solid_angle,1.0,SPE
MEstimateEncoder,heart,MLP,0.7976,1.0,0.74352,7.0,0.775,2.0,0.76,4.0,0.76554,3.0,0.7427600000000001,8.0,0.7529600000000001,5.0,0.7442399999999999,6.0,solid_angle,1.0,SPE
MEstimateEncoder,hepatitis,MLP,0.48012,8.0,0.61706,3.0,0.5956199999999999,4.0,0.5603199999999999,6.0,0.5698399999999999,5.0,0.63786,2.0,0.4880600000000001,7.0,0.7636200000000001,1.0,solid_angle,1.0,SPE
