ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
HashingEncoder,abalone-3_vs_11,MLP,0.8125599999999998,8.0,0.99326,1.5,0.99326,1.5,0.99324,3.5,0.99324,3.5,0.98652,7.0,0.99322,5.0,0.9887600000000001,6.0,aspect_ratio,7.0,IBA
HashingEncoder,kddcup-land_vs_portsweep,MLP,0.9525399999999999,6.0,0.9989399999999999,2.5,0.9989399999999999,2.5,0.9989399999999999,2.5,0.9525399999999999,6.0,0.9525399999999999,6.0,0.9515,8.0,0.9989399999999999,2.5,aspect_ratio,7.0,IBA
HashingEncoder,dataset_31_credit-g,MLP,0.4107,1.0,0.39361999999999997,2.0,0.24276,5.0,0.26476,3.0,0.26284,4.0,0.20412,7.0,0.22390000000000004,6.0,0.14439999999999995,8.0,aspect_ratio,7.0,IBA
HashingEncoder,dresses-sales,MLP,0.28704,1.0,0.27613999999999994,3.0,0.26406,5.0,0.26060000000000005,6.0,0.28098,2.0,0.25294,7.0,0.24678000000000005,8.0,0.26518,4.0,aspect_ratio,7.0,IBA
HashingEncoder,dermatology,MLP,0.95968,2.0,0.9670200000000001,1.0,0.42234,4.0,0.41152,5.0,0.41106,6.0,0.377,8.0,0.42341999999999996,3.0,0.39708,7.0,aspect_ratio,7.0,IBA
HashingEncoder,thyroid-hypothyroid,MLP,0.83644,8.0,0.8542200000000001,6.0,0.8772199999999998,5.0,0.90164,3.0,0.90586,1.0,0.8436999999999999,7.0,0.8801,4.0,0.90228,2.0,aspect_ratio,7.0,IBA
HashingEncoder,credit-approval,MLP,0.57662,3.0,0.5938399999999999,1.0,0.5692600000000001,4.0,0.53208,5.0,0.44964,8.0,0.52044,6.0,0.50788,7.0,0.5937,2.0,aspect_ratio,7.0,IBA
HashingEncoder,horse-colic-surgical,MLP,0.12114,4.0,0.18722,2.0,0.030820000000000007,6.0,0.13157999999999995,3.0,0.0,8.0,0.02832,7.0,0.08294,5.0,0.23484,1.0,aspect_ratio,7.0,IBA
HashingEncoder,heart,MLP,0.6386200000000001,1.0,0.55076,5.0,0.5737800000000001,3.0,0.4622600000000001,8.0,0.5708400000000001,4.0,0.59616,2.0,0.52132,7.0,0.52378,6.0,aspect_ratio,7.0,IBA
HashingEncoder,hepatitis,MLP,0.34302,6.0,0.51108,4.0,0.5416399999999999,1.0,0.02472,8.0,0.5342800000000001,2.0,0.53004,3.0,0.29344000000000003,7.0,0.47022,5.0,aspect_ratio,7.0,IBA
