ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
JamesSteinEncoder,abalone-3_vs_11,LRG,0.7413,6.0,0.9995200000000001,1.0,0.99934,3.0,0.99946,2.0,0.28857999999999995,7.5,0.28857999999999995,7.5,0.99928,4.0,0.99798,5.0,solid_angle,1.0,SPE
JamesSteinEncoder,kddcup-land_vs_portsweep,LRG,0.99998,4.0,0.99998,4.0,0.99998,4.0,0.99998,4.0,0.99998,4.0,0.99998,4.0,0.99998,4.0,0.9998,8.0,solid_angle,1.0,SPE
JamesSteinEncoder,dataset_31_credit-g,LRG,0.58106,6.0,0.5946199999999999,5.0,0.31794,7.0,0.7025600000000001,1.0,0.68252,3.0,0.6859200000000001,2.0,0.31520000000000004,8.0,0.6751,4.0,solid_angle,1.0,SPE
JamesSteinEncoder,dresses-sales,LRG,0.5460200000000001,4.0,0.5433399999999999,6.0,0.53384,8.0,0.53874,7.0,0.5543600000000001,2.0,0.55174,3.0,0.54398,5.0,0.57252,1.0,solid_angle,1.0,SPE
JamesSteinEncoder,dermatology,LRG,0.9949600000000001,1.0,0.99322,2.0,0.98438,3.0,0.9839399999999999,4.0,0.98292,7.0,0.98098,8.0,0.98344,6.0,0.98376,5.0,solid_angle,1.0,SPE
JamesSteinEncoder,thyroid-hypothyroid,LRG,0.7218399999999999,8.0,0.88554,7.0,0.96026,5.0,0.96652,4.0,0.9598600000000002,6.0,0.98978,2.0,0.9666600000000001,3.0,0.9916799999999999,1.0,solid_angle,1.0,SPE
JamesSteinEncoder,credit-approval,LRG,0.8621800000000001,7.0,0.8624799999999999,6.0,0.8654999999999999,5.0,0.8695799999999999,1.0,0.86954,2.0,0.867,4.0,0.7560199999999999,8.0,0.86866,3.0,solid_angle,1.0,SPE
JamesSteinEncoder,horse-colic-surgical,LRG,0.5280199999999999,8.0,0.60744,5.0,0.59968,6.0,0.66484,2.0,0.69188,1.0,0.66466,4.0,0.66482,3.0,0.5658799999999999,7.0,solid_angle,1.0,SPE
JamesSteinEncoder,heart,LRG,0.80852,1.0,0.8055399999999999,2.0,0.7663,4.0,0.7507199999999999,8.0,0.76034,5.0,0.75276,7.0,0.75776,6.0,0.7924,3.0,solid_angle,1.0,SPE
JamesSteinEncoder,hepatitis,LRG,0.66594,6.0,0.6255599999999999,7.0,0.7194,3.0,0.6134000000000001,8.0,0.6965,4.0,0.76174,2.0,0.6823199999999999,5.0,0.78808,1.0,solid_angle,1.0,SPE
