ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
GLMMEncoder,abalone-3_vs_11,ABC,0.998,5.5,1.0,1.5,1.0,1.5,0.998,5.5,0.99802,3.0,0.98806,8.0,0.998,5.5,0.998,5.5,aspect_ratio,7.0,REC
GLMMEncoder,kddcup-land_vs_portsweep,ABC,0.9990600000000001,5.5,1.0,1.5,0.9990600000000001,5.5,0.9990600000000001,5.5,0.9990600000000001,5.5,0.9990600000000001,5.5,0.9990600000000001,5.5,1.0,1.5,aspect_ratio,7.0,REC
GLMMEncoder,dataset_31_credit-g,ABC,0.723,2.0,0.728,1.0,0.6279999999999999,4.0,0.541,6.0,0.6369999999999999,3.0,0.472,8.0,0.585,5.0,0.51,7.0,aspect_ratio,7.0,REC
GLMMEncoder,dresses-sales,ABC,0.596,2.0,0.5539999999999999,8.0,0.5720000000000001,4.0,0.5740000000000001,3.0,0.5660000000000001,5.5,0.5640000000000001,7.0,0.598,1.0,0.5660000000000001,5.5,aspect_ratio,7.0,REC
GLMMEncoder,dermatology,ABC,0.6335000000000001,1.0,0.47842,3.0,0.4538,4.5,0.44286000000000003,6.0,0.4538,4.5,0.42641999999999997,7.0,0.41248,8.0,0.5356,2.0,aspect_ratio,7.0,REC
GLMMEncoder,thyroid-hypothyroid,ABC,0.9902,1.0,0.9804,7.0,0.98388,5.0,0.98324,6.0,0.9841799999999999,4.0,0.9722,8.0,0.98674,3.0,0.9895799999999999,2.0,aspect_ratio,7.0,REC
GLMMEncoder,credit-approval,ABC,0.83768,6.0,0.8420200000000001,3.0,0.83478,8.0,0.8449199999999999,1.5,0.8405799999999999,5.0,0.8449199999999999,1.5,0.8420000000000001,4.0,0.8348000000000001,7.0,aspect_ratio,7.0,REC
GLMMEncoder,horse-colic-surgical,ABC,0.8299999999999998,3.0,0.8066800000000001,7.0,0.8366800000000001,1.0,0.8366600000000001,2.0,0.80998,6.0,0.8200000000000001,5.0,0.8233400000000002,4.0,0.8066599999999999,8.0,aspect_ratio,7.0,REC
GLMMEncoder,heart,ABC,0.74074,3.0,0.77776,1.0,0.7037,6.0,0.6888799999999999,7.5,0.7111,4.0,0.7074,5.0,0.6888799999999999,7.5,0.74816,2.0,aspect_ratio,7.0,REC
GLMMEncoder,hepatitis,ABC,0.8258399999999998,3.0,0.8258200000000001,4.5,0.7871,7.0,0.8258200000000001,4.5,0.78064,8.0,0.8064600000000001,6.0,0.8322600000000001,1.5,0.83226,1.5,aspect_ratio,7.0,REC
