ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
OneHotEncoder,abalone-3_vs_11,DTREE,1.0,2.5,1.0,2.5,1.0,2.5,0.99774,5.5,1.0,2.5,0.9910399999999999,7.0,0.99774,5.5,0.93292,8.0,aspect_ratio,1.0,IBA
OneHotEncoder,kddcup-land_vs_portsweep,DTREE,0.9989399999999999,7.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,0.9989399999999999,7.5,1.0,3.5,aspect_ratio,1.0,IBA
OneHotEncoder,dataset_31_credit-g,DTREE,0.34328000000000003,8.0,0.3632,5.0,0.39666,2.0,0.39546,3.0,0.40788,1.0,0.37961999999999996,4.0,0.34998,7.0,0.36276,6.0,aspect_ratio,1.0,IBA
OneHotEncoder,dresses-sales,DTREE,0.27088,2.0,0.2397,6.0,0.25814000000000004,4.0,0.2364600000000001,7.0,0.26080000000000003,3.0,0.22936,8.0,0.2398,5.0,0.29466000000000003,1.0,aspect_ratio,1.0,IBA
OneHotEncoder,dermatology,DTREE,0.9304400000000002,3.0,0.9257799999999999,4.0,0.93826,1.0,0.93156,2.0,0.91106,6.0,0.9126999999999998,5.0,0.8972600000000001,8.0,0.8992399999999999,7.0,aspect_ratio,1.0,IBA
OneHotEncoder,thyroid-hypothyroid,DTREE,0.8714799999999999,5.0,0.8743799999999999,4.0,0.86866,6.0,0.8819000000000001,1.0,0.8797200000000001,3.0,0.8588799999999999,7.0,0.8799799999999999,2.0,0.85814,8.0,aspect_ratio,1.0,IBA
OneHotEncoder,credit-approval,DTREE,0.6494199999999999,2.0,0.6390600000000001,6.0,0.6642600000000001,1.0,0.6431600000000001,3.0,0.64094,5.0,0.6339199999999999,7.0,0.6430200000000001,4.0,0.6159,8.0,aspect_ratio,1.0,IBA
OneHotEncoder,horse-colic-surgical,DTREE,0.68512,2.0,0.60428,8.0,0.6202799999999999,6.0,0.6302800000000001,5.0,0.6623,4.0,0.6075200000000001,7.0,0.6654599999999999,3.0,0.71304,1.0,aspect_ratio,1.0,IBA
OneHotEncoder,heart,DTREE,0.5476599999999999,7.0,0.56052,6.0,0.57044,5.0,0.57418,4.0,0.57876,3.0,0.57936,2.0,0.5428,8.0,0.6050800000000001,1.0,aspect_ratio,1.0,IBA
OneHotEncoder,hepatitis,DTREE,0.4285399999999999,6.0,0.47056000000000003,3.0,0.38574,8.0,0.45304,5.0,0.4874000000000001,2.0,0.41816000000000003,7.0,0.48848,1.0,0.45728,4.0,aspect_ratio,1.0,IBA
