index,0
SMOTENC,2.6
ORIGINAL,2.85
GEOMETRIC_SMOTE,4.2
SMOTE,4.45
SMOTE_SVM,4.65
BORDERLINE1,5.55
BORDERLINE2,5.8
DTO,5.9
