ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
BinaryEncoder,abalone-3_vs_11,DTREE,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,0.9353200000000002,8.0,0.99982,6.0,0.9999399999999999,5.0,0.9986200000000001,7.0,solid_angle,0.5,SPE
BinaryEncoder,kddcup-land_vs_portsweep,DTREE,0.99998,6.5,1.0,2.5,1.0,2.5,0.99998,6.5,1.0,2.5,0.99998,6.5,0.99998,6.5,1.0,2.5,solid_angle,0.5,SPE
BinaryEncoder,dataset_31_credit-g,DTREE,0.53404,8.0,0.55476,7.0,0.5973599999999999,1.0,0.5727,2.0,0.57062,4.0,0.5562,6.0,0.5693400000000001,5.0,0.5715,3.0,solid_angle,0.5,SPE
BinaryEncoder,dresses-sales,DTREE,0.5153,3.0,0.4952599999999999,5.0,0.46202,8.0,0.52594,2.0,0.5093599999999999,4.0,0.48134,7.0,0.48224,6.0,0.5501400000000001,1.0,solid_angle,0.5,SPE
BinaryEncoder,dermatology,DTREE,0.98742,4.0,0.98892,1.0,0.98844,2.0,0.9878399999999999,3.0,0.98608,5.0,0.9848,7.0,0.9848399999999999,6.0,0.98234,8.0,solid_angle,0.5,SPE
BinaryEncoder,thyroid-hypothyroid,DTREE,0.87374,6.0,0.8795200000000001,4.0,0.8794599999999999,5.0,0.8732199999999999,7.0,0.89218,1.0,0.8856999999999999,3.0,0.8921399999999999,2.0,0.8418599999999999,8.0,solid_angle,0.5,SPE
BinaryEncoder,credit-approval,DTREE,0.8042199999999999,2.0,0.7976,4.0,0.80338,3.0,0.7742600000000001,8.0,0.7894399999999999,7.0,0.79238,6.0,0.80594,1.0,0.7975399999999999,5.0,solid_angle,0.5,SPE
BinaryEncoder,horse-colic-surgical,DTREE,0.8115400000000002,2.0,0.7595000000000001,8.0,0.77558,6.0,0.78728,5.0,0.7936200000000001,4.0,0.7673599999999999,7.0,0.82636,1.0,0.8052600000000001,3.0,solid_angle,0.5,SPE
BinaryEncoder,heart,DTREE,0.7351800000000001,2.0,0.7461,1.0,0.72406,3.0,0.70204,7.0,0.70462,6.0,0.7088800000000001,5.0,0.7155600000000001,4.0,0.6789000000000001,8.0,solid_angle,0.5,SPE
BinaryEncoder,hepatitis,DTREE,0.5674,5.0,0.6209199999999999,2.0,0.49184,8.0,0.4993800000000001,7.0,0.5262399999999999,6.0,0.57094,4.0,0.66828,1.0,0.5781400000000001,3.0,solid_angle,0.5,SPE
