ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
MEstimateEncoder,abalone-3_vs_11,KNN,0.9940200000000001,7.0,0.9920200000000001,8.0,1.0,2.5,0.998,5.0,1.0,2.5,1.0,2.5,1.0,2.5,0.996,6.0,solid_angle,7.0,REC
MEstimateEncoder,kddcup-land_vs_portsweep,KNN,0.9981200000000001,4.0,0.9981200000000001,4.0,0.9981200000000001,4.0,0.9981200000000001,4.0,0.9981200000000001,4.0,0.9981200000000001,4.0,0.9981200000000001,4.0,0.9971799999999998,8.0,solid_angle,7.0,REC
MEstimateEncoder,dataset_31_credit-g,KNN,0.725,1.0,0.7240000000000001,2.0,0.6849999999999999,4.5,0.662,6.0,0.657,7.0,0.565,8.0,0.6940000000000001,3.0,0.6849999999999999,4.5,solid_angle,7.0,REC
MEstimateEncoder,dresses-sales,KNN,0.562,7.0,0.518,8.0,0.5780000000000001,5.0,0.584,3.0,0.5720000000000001,6.0,0.5800000000000001,4.0,0.5999999999999999,1.0,0.596,2.0,solid_angle,7.0,REC
MEstimateEncoder,dermatology,KNN,0.7623,2.0,0.76778,1.0,0.7238600000000001,5.0,0.72382,6.0,0.75666,4.0,0.7568199999999999,3.0,0.6994199999999999,8.0,0.7159800000000001,7.0,solid_angle,7.0,REC
MEstimateEncoder,thyroid-hypothyroid,KNN,0.9826,1.0,0.9706,5.0,0.96934,6.0,0.97312,4.0,0.97344,3.0,0.93172,8.0,0.97818,2.0,0.9693200000000001,7.0,solid_angle,7.0,REC
MEstimateEncoder,credit-approval,KNN,0.7159399999999999,3.0,0.7217600000000001,1.0,0.6884,5.0,0.7087,4.0,0.6797000000000001,8.0,0.68406,7.0,0.6855,6.0,0.72028,2.0,solid_angle,7.0,REC
MEstimateEncoder,horse-colic-surgical,KNN,0.8099999999999999,1.0,0.7933399999999999,2.0,0.7766600000000001,4.0,0.7666799999999999,5.0,0.74,7.0,0.72668,8.0,0.7466600000000001,6.0,0.78666,3.0,solid_angle,7.0,REC
MEstimateEncoder,heart,KNN,0.5777599999999999,4.0,0.5777800000000001,2.5,0.5666800000000001,6.0,0.56296,7.0,0.59262,1.0,0.57038,5.0,0.5555399999999999,8.0,0.5777800000000001,2.5,solid_angle,7.0,REC
MEstimateEncoder,hepatitis,KNN,0.7483600000000001,1.0,0.54194,7.0,0.58062,5.0,0.63872,2.0,0.5806399999999999,4.0,0.61936,3.0,0.5742,6.0,0.5226,8.0,solid_angle,7.0,REC
