ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
JamesSteinEncoder,abalone-3_vs_11,ABC,0.99774,5.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,0.93752,8.0,0.99774,5.5,0.9553200000000001,7.0,solid_angle,1.0,IBA
JamesSteinEncoder,kddcup-land_vs_portsweep,ABC,0.9989399999999999,5.5,1.0,1.5,0.9989399999999999,5.5,0.9989399999999999,5.5,0.9989399999999999,5.5,0.9989399999999999,5.5,0.9989399999999999,5.5,1.0,1.5,solid_angle,1.0,IBA
JamesSteinEncoder,dataset_31_credit-g,ABC,0.3733400000000001,2.0,0.38376,1.0,0.29356,6.0,0.34936,3.0,0.30754000000000004,5.0,0.25066,7.0,0.33991999999999994,4.0,0.14632,8.0,solid_angle,1.0,IBA
JamesSteinEncoder,dresses-sales,ABC,0.30118,1.0,0.28698,2.0,0.28056000000000003,4.0,0.2817200000000001,3.0,0.26558000000000004,8.0,0.27832,5.0,0.26796,7.0,0.27264,6.0,solid_angle,1.0,IBA
JamesSteinEncoder,dermatology,ABC,0.5641999999999999,1.0,0.3275,6.0,0.3819,4.0,0.35940000000000005,5.0,0.38736,3.0,0.43784,2.0,0.22824,8.0,0.29694000000000004,7.0,solid_angle,1.0,IBA
JamesSteinEncoder,thyroid-hypothyroid,ABC,0.87984,8.0,0.91008,1.0,0.9066,4.0,0.90912,3.0,0.90916,2.0,0.9041600000000001,5.0,0.88392,7.0,0.8930400000000001,6.0,solid_angle,1.0,IBA
JamesSteinEncoder,credit-approval,ABC,0.7014199999999999,3.0,0.7105199999999999,2.0,0.70004,4.0,0.6956,5.0,0.72048,1.0,0.6838599999999999,7.0,0.69486,6.0,0.6795800000000001,8.0,solid_angle,1.0,IBA
JamesSteinEncoder,horse-colic-surgical,ABC,0.6542600000000001,2.0,0.61356,5.0,0.65556,1.0,0.6098000000000001,6.0,0.5904999999999999,8.0,0.6176999999999999,4.0,0.60182,7.0,0.6306,3.0,solid_angle,1.0,IBA
JamesSteinEncoder,heart,ABC,0.54506,2.0,0.6017399999999999,1.0,0.3945199999999999,7.0,0.41208,6.0,0.37988,8.0,0.4163600000000001,5.0,0.43286,4.0,0.43476,3.0,solid_angle,1.0,IBA
JamesSteinEncoder,hepatitis,ABC,0.44758,8.0,0.4845,7.0,0.5052,5.0,0.5220600000000001,4.0,0.5344800000000001,1.0,0.49958,6.0,0.52288,3.0,0.52496,2.0,solid_angle,1.0,IBA
