index,0
BORDERLINE2,2.9
BORDERLINE1,3.1
SMOTE_SVM,3.9
GEOMETRIC_SMOTE,3.95
SMOTE,4.15
SMOTENC,4.75
DTO,6.1
ORIGINAL,7.15
