index,0
ORIGINAL,3.4
SMOTE,4.1
SMOTENC,4.15
GEOMETRIC_SMOTE,4.2
SMOTE_SVM,4.25
BORDERLINE1,4.35
DTO,5.55
BORDERLINE2,6.0
