index,0
ORIGINAL,2.8
SMOTENC,3.75
DTO,3.95
SMOTE_SVM,4.7
GEOMETRIC_SMOTE,4.8
SMOTE,5.25
BORDERLINE2,5.25
BORDERLINE1,5.5
