ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
JamesSteinEncoder,abalone-3_vs_11,DTREE,1.0,2.0,1.0,2.0,0.99802,4.5,0.998,6.5,1.0,2.0,0.99802,4.5,0.998,6.5,0.9940000000000001,8.0,aspect_ratio,7.0,REC
JamesSteinEncoder,kddcup-land_vs_portsweep,DTREE,0.9990600000000001,6.5,1.0,2.5,1.0,2.5,1.0,2.5,0.9990600000000001,6.5,0.9990600000000001,6.5,0.9990600000000001,6.5,1.0,2.5,aspect_ratio,7.0,REC
JamesSteinEncoder,dataset_31_credit-g,DTREE,0.6950000000000001,1.0,0.69,2.0,0.5539999999999999,4.0,0.5279999999999999,7.0,0.58,3.0,0.519,8.0,0.539,6.0,0.5489999999999999,5.0,aspect_ratio,7.0,REC
JamesSteinEncoder,dresses-sales,DTREE,0.5319999999999999,6.0,0.488,8.0,0.5379999999999999,4.5,0.54,3.0,0.5559999999999999,2.0,0.5279999999999999,7.0,0.5720000000000001,1.0,0.5379999999999999,4.5,aspect_ratio,7.0,REC
JamesSteinEncoder,dermatology,DTREE,0.94534,5.0,0.9399,8.0,0.95624,1.0,0.95082,3.0,0.9535600000000001,2.0,0.9426,6.0,0.94258,7.0,0.94808,4.0,aspect_ratio,7.0,REC
JamesSteinEncoder,thyroid-hypothyroid,DTREE,0.98736,1.5,0.9848399999999999,4.0,0.9845,5.0,0.9841799999999999,6.0,0.9861,3.0,0.9747,8.0,0.98736,1.5,0.9829,7.0,aspect_ratio,7.0,REC
JamesSteinEncoder,credit-approval,DTREE,0.8086800000000001,4.5,0.8029,8.0,0.8290000000000001,1.0,0.8145,3.0,0.8072600000000001,6.0,0.8086800000000001,4.5,0.81594,2.0,0.8058,7.0,aspect_ratio,7.0,REC
JamesSteinEncoder,horse-colic-surgical,DTREE,0.8433200000000001,1.0,0.79998,6.0,0.8066600000000002,5.0,0.78998,8.0,0.79668,7.0,0.8133199999999999,4.0,0.81334,3.0,0.82668,2.0,aspect_ratio,7.0,REC
JamesSteinEncoder,heart,DTREE,0.74816,2.0,0.75556,1.0,0.6888799999999999,3.0,0.65184,7.0,0.64074,8.0,0.6814399999999999,5.0,0.68148,4.0,0.6592600000000001,6.0,aspect_ratio,7.0,REC
JamesSteinEncoder,hepatitis,DTREE,0.7741999999999999,6.0,0.76776,8.0,0.8064600000000001,1.0,0.7870799999999999,5.0,0.8,3.0,0.7741800000000001,7.0,0.7871,4.0,0.80002,2.0,aspect_ratio,7.0,REC
