index,0
SMOTE_SVM,3.2
ORIGINAL,3.25
DTO,4.2
SMOTENC,4.4
SMOTE,4.9
GEOMETRIC_SMOTE,5.0
BORDERLINE1,5.4
BORDERLINE2,5.65
