ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
MEstimateEncoder,abalone-3_vs_11,SVM,0.9934200000000001,6.0,0.98972,7.0,0.9962799999999999,3.0,0.9944200000000001,5.0,1.0,1.5,1.0,1.5,0.99444,4.0,0.9894200000000002,8.0,aspect_ratio,7.0,F1
MEstimateEncoder,kddcup-land_vs_portsweep,SVM,0.9983,3.5,0.9983,3.5,0.9983,3.5,0.9974,7.0,0.9983,3.5,0.9983,3.5,0.9983,3.5,0.99404,8.0,aspect_ratio,7.0,F1
MEstimateEncoder,dataset_31_credit-g,SVM,0.7167399999999999,2.0,0.7168400000000001,1.0,0.6171800000000001,7.0,0.65584,3.0,0.62342,6.0,0.5552199999999999,8.0,0.63602,4.0,0.6301,5.0,aspect_ratio,7.0,F1
MEstimateEncoder,dresses-sales,SVM,0.5583199999999999,6.0,0.5784400000000001,1.0,0.55156,7.0,0.56412,3.0,0.57392,2.0,0.5406199999999999,8.0,0.5638,4.0,0.55842,5.0,aspect_ratio,7.0,F1
MEstimateEncoder,dermatology,SVM,0.3901600000000001,8.0,0.5583600000000001,7.0,0.58548,4.0,0.59816,2.0,0.5909399999999999,3.0,0.58186,5.0,0.60346,1.0,0.55916,6.0,aspect_ratio,7.0,F1
MEstimateEncoder,thyroid-hypothyroid,SVM,0.9806799999999999,1.0,0.96358,4.0,0.96434,3.0,0.95726,6.0,0.95496,7.0,0.9268,8.0,0.96244,5.0,0.97584,2.0,aspect_ratio,7.0,F1
MEstimateEncoder,credit-approval,SVM,0.60724,6.0,0.6229800000000001,2.0,0.6267400000000001,1.0,0.6197600000000001,5.0,0.6211,3.0,0.6200600000000001,4.0,0.6025,8.0,0.60722,7.0,aspect_ratio,7.0,F1
MEstimateEncoder,horse-colic-surgical,SVM,0.49538000000000004,1.0,0.34781999999999996,6.0,0.34781999999999996,6.0,0.34781999999999996,6.0,0.34781999999999996,6.0,0.4041,3.0,0.34781999999999996,6.0,0.4830200000000001,2.0,aspect_ratio,7.0,F1
MEstimateEncoder,heart,SVM,0.41866000000000003,8.0,0.59526,5.0,0.60306,2.0,0.599,3.0,0.5916600000000001,6.0,0.5954400000000001,4.0,0.58106,7.0,0.60448,1.0,aspect_ratio,7.0,F1
MEstimateEncoder,hepatitis,SVM,0.70228,1.0,0.61116,7.0,0.5998400000000002,8.0,0.6810799999999999,2.0,0.6329,5.0,0.62408,6.0,0.64484,4.0,0.6621199999999999,3.0,aspect_ratio,7.0,F1
