ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
JamesSteinEncoder,abalone-3_vs_11,LRG,0.99204,1.0,0.98406,2.0,0.97808,5.0,0.98206,3.0,0.97808,5.0,0.97808,5.0,0.97608,7.0,0.91834,8.0,solid_angle,0.5,REC
JamesSteinEncoder,kddcup-land_vs_portsweep,LRG,0.9990600000000001,4.0,0.9990600000000001,4.0,0.9990600000000001,4.0,0.9990600000000001,4.0,0.9990600000000001,4.0,0.9990600000000001,4.0,0.9990600000000001,4.0,0.96704,8.0,solid_angle,0.5,REC
JamesSteinEncoder,dataset_31_credit-g,LRG,0.7379999999999999,2.0,0.7429999999999999,1.0,0.693,3.0,0.426,5.0,0.35700000000000004,6.0,0.35600000000000004,7.0,0.691,4.0,0.341,8.0,solid_angle,0.5,REC
JamesSteinEncoder,dresses-sales,LRG,0.5980000000000001,1.0,0.578,2.0,0.5539999999999999,8.0,0.568,4.5,0.5660000000000001,6.5,0.5660000000000001,6.5,0.5680000000000001,4.5,0.57,3.0,solid_angle,0.5,REC
JamesSteinEncoder,dermatology,LRG,0.97542,1.0,0.95904,2.0,0.91532,3.0,0.91258,4.0,0.90988,5.5,0.8961399999999999,8.0,0.90988,5.5,0.90702,7.0,solid_angle,0.5,REC
JamesSteinEncoder,thyroid-hypothyroid,LRG,0.98136,1.0,0.96966,2.0,0.96142,3.0,0.9598600000000002,4.0,0.95288,7.0,0.91874,8.0,0.95826,6.0,0.9595199999999998,5.0,solid_angle,0.5,REC
JamesSteinEncoder,credit-approval,LRG,0.8565399999999999,1.0,0.8550799999999998,4.0,0.8521799999999999,7.0,0.8565200000000001,2.5,0.8565200000000001,2.5,0.8550599999999999,5.0,0.76522,8.0,0.8536400000000001,6.0,solid_angle,0.5,REC
JamesSteinEncoder,horse-colic-surgical,LRG,0.7299800000000001,7.0,0.74334,5.0,0.74,6.0,0.76,1.5,0.76,1.5,0.7199800000000001,8.0,0.74666,4.0,0.74998,3.0,solid_angle,0.5,REC
JamesSteinEncoder,heart,LRG,0.8148199999999999,1.0,0.81114,2.0,0.7703800000000001,3.0,0.75926,6.0,0.76298,4.0,0.75556,7.5,0.75556,7.5,0.7629600000000001,5.0,solid_angle,0.5,REC
JamesSteinEncoder,hepatitis,LRG,0.8838799999999999,1.0,0.8451599999999999,2.0,0.7613,7.0,0.8193600000000001,3.0,0.7870800000000001,4.0,0.7677200000000001,5.5,0.76772,5.5,0.7419399999999999,8.0,solid_angle,0.5,REC
