ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
BinaryEncoder,abalone-3_vs_11,MLP,0.8059999999999999,8.0,0.99982,3.5,0.9998799999999999,1.0,0.99982,3.5,0.99982,3.5,0.9995200000000001,6.0,0.99982,3.5,0.9994599999999998,7.0,solid_angle,1.0,SPE
BinaryEncoder,kddcup-land_vs_portsweep,MLP,0.95092,7.5,0.99998,3.5,0.99998,3.5,0.99998,3.5,0.95092,7.5,0.99998,3.5,0.99998,3.5,0.99998,3.5,solid_angle,1.0,SPE
BinaryEncoder,dataset_31_credit-g,MLP,0.5969399999999999,5.0,0.5798,7.0,0.603,4.0,0.59402,6.0,0.6133,2.0,0.61024,3.0,0.5681800000000001,8.0,0.6173,1.0,solid_angle,1.0,SPE
BinaryEncoder,dresses-sales,MLP,0.5314800000000001,3.0,0.5229199999999999,4.5,0.49678,8.0,0.5191399999999999,6.0,0.5229199999999999,4.5,0.53294,2.0,0.5186,7.0,0.55514,1.0,solid_angle,1.0,SPE
BinaryEncoder,dermatology,MLP,0.9934799999999999,3.0,0.99558,1.0,0.9921200000000001,7.0,0.99312,5.0,0.9938799999999999,2.0,0.9933799999999999,4.0,0.99284,6.0,0.99056,8.0,solid_angle,1.0,SPE
BinaryEncoder,thyroid-hypothyroid,MLP,0.83636,8.0,0.8664400000000001,5.0,0.8734,4.0,0.90488,2.0,0.9046799999999999,3.0,0.8610599999999999,6.0,0.9049,1.0,0.8411,7.0,solid_angle,1.0,SPE
BinaryEncoder,credit-approval,MLP,0.7561399999999999,4.0,0.77346,1.0,0.7582,3.0,0.7538199999999999,5.0,0.7595799999999999,2.0,0.73382,7.0,0.71606,8.0,0.74174,6.0,solid_angle,1.0,SPE
BinaryEncoder,horse-colic-surgical,MLP,0.4857800000000001,7.0,0.5372199999999999,5.0,0.5184400000000001,6.0,0.62232,1.0,0.47752,8.0,0.6005,2.0,0.5989599999999999,3.0,0.5374,4.0,solid_angle,1.0,SPE
BinaryEncoder,heart,MLP,0.7976,1.0,0.74352,8.0,0.7691000000000001,6.0,0.78908,4.0,0.7824199999999999,5.0,0.7940799999999999,2.0,0.7937200000000001,3.0,0.7620199999999999,7.0,solid_angle,1.0,SPE
BinaryEncoder,hepatitis,MLP,0.48012,7.0,0.61706,4.0,0.6565599999999999,2.0,0.4265600000000001,8.0,0.66032,1.0,0.5312199999999999,6.0,0.5799000000000001,5.0,0.6382800000000001,3.0,solid_angle,1.0,SPE
