index,0
DTO,3.45
SMOTENC,3.7
SMOTE,4.4
BORDERLINE1,4.55
ORIGINAL,4.9
SMOTE_SVM,4.9
GEOMETRIC_SMOTE,5.0
BORDERLINE2,5.1
