ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
LeaveOneOutEncoder,abalone-3_vs_11,KNN,0.8059999999999999,7.0,0.80594,8.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,0.99898,6.0,solid_angle,0.5,SPE
LeaveOneOutEncoder,kddcup-land_vs_portsweep,KNN,0.9999600000000001,4.0,0.9999600000000001,4.0,0.9999600000000001,4.0,0.9999600000000001,4.0,0.9999600000000001,4.0,0.9999600000000001,4.0,0.9999600000000001,4.0,0.99916,8.0,solid_angle,0.5,SPE
LeaveOneOutEncoder,dataset_31_credit-g,KNN,0.5088199999999999,8.0,0.5255,7.0,0.63158,4.0,0.6036999999999999,5.0,0.6502399999999999,2.0,0.6358199999999999,3.0,0.57202,6.0,0.6603000000000001,1.0,solid_angle,0.5,SPE
LeaveOneOutEncoder,dresses-sales,KNN,0.516,8.0,0.57082,3.0,0.5448600000000001,4.0,0.5370999999999999,7.0,0.53868,6.0,0.57302,2.0,0.54462,5.0,0.618,1.0,solid_angle,0.5,SPE
LeaveOneOutEncoder,dermatology,KNN,0.9537600000000002,2.0,0.95836,1.0,0.9487,5.0,0.94856,6.0,0.95056,4.0,0.95318,3.0,0.94152,8.0,0.94492,7.0,solid_angle,0.5,SPE
LeaveOneOutEncoder,thyroid-hypothyroid,KNN,0.77956,8.0,0.9107200000000001,3.5,0.9107200000000001,3.5,0.9043399999999998,5.0,0.89186,7.0,0.9337,2.0,0.8986599999999999,6.0,0.95314,1.0,solid_angle,0.5,SPE
LeaveOneOutEncoder,credit-approval,KNN,0.7046,3.0,0.7222,1.0,0.68696,5.0,0.6866800000000001,7.0,0.68638,8.0,0.6868000000000001,6.0,0.6958399999999999,4.0,0.7077399999999999,2.0,solid_angle,0.5,SPE
LeaveOneOutEncoder,horse-colic-surgical,KNN,0.7289800000000001,3.0,0.7552000000000001,1.0,0.69682,8.0,0.7237,6.0,0.7461800000000001,2.0,0.7068000000000001,7.0,0.72658,4.0,0.72378,5.0,solid_angle,0.5,SPE
LeaveOneOutEncoder,heart,KNN,0.5572,7.0,0.5688799999999999,5.0,0.5696399999999999,4.0,0.55704,8.0,0.5785,2.0,0.5574,6.0,0.5857600000000002,1.0,0.5755600000000001,3.0,solid_angle,0.5,SPE
LeaveOneOutEncoder,hepatitis,KNN,0.19496,8.0,0.45,6.0,0.5476800000000001,3.0,0.5134999999999998,5.0,0.5416000000000001,4.0,0.57048,2.0,0.36806,7.0,0.60212,1.0,solid_angle,0.5,SPE
