ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OrdinalEncoder,SVM,6.85,4.65,3.0,4.95,4.5,5.25,2.6,4.2,IBA
OrdinalEncoder,SGD,5.75,3.9,3.45,3.85,5.15,5.65,4.05,4.2,IBA
OrdinalEncoder,RF,4.05,3.55,4.45,4.7,5.15,5.05,4.5,4.55,IBA
OrdinalEncoder,KNN,5.4,3.9,4.15,4.35,3.55,5.2,4.85,4.6,IBA
OrdinalEncoder,DTREE,3.1,3.3,4.4,4.9,3.6,6.1,5.95,4.65,IBA
OrdinalEncoder,MLP,4.15,2.5,4.05,4.9,4.0,5.6,6.0,4.8,IBA
OrdinalEncoder,ABC,5.45,4.8,3.45,3.55,2.95,4.95,5.95,4.9,IBA
OrdinalEncoder,LRG,4.15,3.55,4.1,4.55,4.65,4.35,5.2,5.45,IBA
,avarage,4.86,3.77,3.88,4.47,4.19,5.27,4.89,4.67,IBA
,std,1.2,0.74,0.52,0.52,0.8,0.53,1.18,0.4,IBA
