ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HashingEncoder,SGD,5.95,4.1,5.9,3.7,4.3,4.6,4.05,3.4,SPE
HashingEncoder,ABC,3.3,2.5,5.25,5.15,5.55,5.65,4.9,3.7,SPE
HashingEncoder,KNN,5.3,3.1,4.8,5.4,3.9,4.2,5.2,4.1,SPE
HashingEncoder,DTREE,3.3,2.75,4.8,5.45,4.85,5.35,4.85,4.65,SPE
HashingEncoder,LRG,4.15,3.4,4.95,4.6,4.5,4.8,4.9,4.7,SPE
HashingEncoder,MLP,3.9,3.25,3.75,4.35,4.6,5.75,5.5,4.9,SPE
HashingEncoder,SVM,6.75,4.45,3.5,4.55,3.1,4.25,4.1,5.3,SPE
HashingEncoder,RF,4.1,3.2,5.15,4.8,4.25,4.7,4.2,5.6,SPE
,avarage,4.59,3.34,4.76,4.75,4.38,4.91,4.71,4.54,SPE
,std,1.27,0.65,0.79,0.59,0.71,0.6,0.54,0.76,SPE
