ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BinaryEncoder,KNN,5.6,4.0,4.0,5.1,3.6,4.1,5.7,3.9,IBA
BinaryEncoder,SGD,6.3,3.9,3.75,4.1,4.8,4.6,4.65,3.9,IBA
BinaryEncoder,DTREE,3.7,3.5,4.3,5.2,4.65,6.45,4.1,4.1,IBA
BinaryEncoder,ABC,5.5,4.55,4.15,3.6,4.0,5.0,5.1,4.1,IBA
BinaryEncoder,RF,4.6,3.9,4.8,3.7,4.4,5.2,5.2,4.2,IBA
BinaryEncoder,MLP,5.25,3.85,4.55,4.2,4.2,4.95,4.65,4.35,IBA
BinaryEncoder,LRG,5.25,5.05,4.05,3.75,3.45,5.15,4.35,4.95,IBA
BinaryEncoder,SVM,7.2,4.0,2.8,3.5,3.05,5.15,4.15,6.15,IBA
,avarage,5.42,4.09,4.05,4.14,4.02,5.07,4.74,4.46,IBA
,std,1.05,0.48,0.6,0.67,0.61,0.67,0.56,0.76,IBA
